% Model,Supported-Internal-00.mph
% Version,COMSOL 5.4.0.225
% Date,"Sep 20 2022, 08:33"
% Table,"Table: Table 1 - Global Evaluation: Global Evaluation 1 (Q_sca, Q_abs, Q_ext)"
% wlength (nm),"theta_i=0.2618, Q_sca (1)","theta_i=0.2618, Q_abs (1)","theta_i=0.2618, Q_ext (1)","theta_i=0.66323, Q_sca (1)","theta_i=0.66323, Q_abs (1)","theta_i=0.66323, Q_ext (1)","theta_i=0.73304, Q_sca (1)","theta_i=0.73304, Q_abs (1)","theta_i=0.73304, Q_ext (1)","theta_i=1.309, Q_sca (1)","theta_i=1.309, Q_abs (1)","theta_i=1.309, Q_ext (1)"
509.99999999999994,0.014767959252702453,1.3547638904064558,1.3695318496591582,0.01313339344335898,1.3518400411575846,1.3649734346009437,0.02932526063570225,3.2047444655473987,3.234069726183101,0.004511286097599829,0.4500218542288099,0.45453314032640973
515,0.017354341256365587,1.4673795059825256,1.4847338472388911,0.014992488070365139,1.431742162683395,1.4467346507537602,0.032995826255997285,3.358777874815055,3.3917737010710525,0.00519496355607697,0.4836476813183307,0.48884264487440765
519.9999999999999,0.020414772499248873,1.5544600358105165,1.5748748083097655,0.01712129142462825,1.4766928999045177,1.4938141913291458,0.03694378279378712,3.4195691248670554,3.4565129076608425,0.006030134024082649,0.5072917202059071,0.5133218542299898
525,0.02290174650113995,1.5871128119013433,1.6100145584024832,0.01871477852298062,1.4667513724146748,1.4854661509376554,0.03969460201888866,3.3486637089105487,3.3883583109294375,0.006723358814600224,0.5122521048638933,0.5189754636784935
530,0.024095101601876293,1.552280735777928,1.5763758373798042,0.01917658678038148,1.400575227869781,1.4197518146501624,0.04015107911723003,3.156450079245246,3.196601158362476,0.007068660196630545,0.49587410906380347,0.502942769260434
535,0.025084174028453133,1.4610081317540362,1.4860923057824893,0.019601306519988277,1.294383750248561,1.3139850567685492,0.04027383800242822,2.887085317047032,2.9273591550494604,0.00724051403335977,0.46281743097989664,0.47005794501325643
540,0.024590512032159215,1.3349032982693176,1.3594938103014769,0.01905224963356567,1.1676493547813032,1.1867016044148688,0.03880256784890987,2.58524903669056,2.6240516045394697,0.00705693428999841,0.42022192706472816,0.4272788613547266
545,0.02331495232321644,1.1948490464135708,1.2181639987367872,0.01799295269970073,1.0368555716437111,1.0548485243434118,0.036301537261314784,2.2850420190842704,2.3213435563455853,0.006567014315609779,0.37453178178832863,0.38109879610393843
550,0.02189437052128749,1.0562043152527867,1.0780986857740742,0.016807591792459785,0.9125275371507527,0.9293351289432126,0.03407822665259105,2.0054089196437417,2.0394871462963327,0.006310446639194633,0.33011991762253834,0.33643036426173295
555,0.02054954081123391,0.9252706621099211,0.9458202029211551,0.0157118280375866,0.797948879409609,0.8136607074471957,0.03193961339205203,1.7515716329694722,1.7835112463615241,0.005973235139854244,0.28870934068320236,0.2946825758230566
560,0.018974167316851195,0.8037916859889843,0.8227658533058355,0.014552903758668955,0.6929103968988873,0.7074633006575562,0.029457703945223186,1.5206855535674852,1.5501432575127085,0.00542474287298553,0.25054925359199637,0.2559739964649819
564.9999999999999,0.01756586279745586,0.6952049874569729,0.7127708502544288,0.01353103447410555,0.5999538489240341,0.6134848833981397,0.027306786148366687,1.3173553487839855,1.3446621349323522,0.004983516242919757,0.21661535020532965,0.22159886644824942
570,0.016201420017964967,0.598453463573042,0.614654883591007,0.012495607739197995,0.5176615602742547,0.5301571680134527,0.02521350465415303,1.1382071649495855,1.1634206696037386,0.004590251181928864,0.18650236163943892,0.1910926128213678
574.9999999999999,0.014885399521411704,0.5135491681380296,0.5284345676594413,0.011565949942055634,0.44583622858358474,0.45740217852564036,0.02337280209198321,0.9822676208102107,1.0056404229021938,0.004183781160691157,0.16015912980205677,0.16434291096274792
580,0.013635038538563632,0.440894075180658,0.4545291137192216,0.01063468601797056,0.3843395809878748,0.39497426700584537,0.021680908469092517,0.8487545086196991,0.8704354170887917,0.003896962418292674,0.13763281922212653,0.1415297816404192
584.9999999999999,0.012459243979177349,0.37937517797585646,0.3918344219550338,0.009772063257646063,0.33220940264450616,0.3419814659021522,0.01985496118430582,0.7356342128023536,0.7554891739866595,0.0034944334835381174,0.11857346820709368,0.1220679016906318
590,0.011416523833231725,0.32764012152369615,0.33905664535692787,0.009010014074271091,0.28833610187280967,0.29734611594708077,0.018423575831081986,0.640373477540291,0.658797053371373,0.0032352070940101746,0.10254880042240061,0.10578400751641079
595,0.01047838115928451,0.2845841781709084,0.29506255933019293,0.008296417184777971,0.2516894814567763,0.25998589864155425,0.017067543985306452,0.5605273204139898,0.5775948643992962,0.002993654536038866,0.08919331184914528,0.09218696638518414
600,0.009621948522546029,0.2486511374922605,0.25827308601480653,0.007659502445310888,0.22095614620516796,0.22861564865047884,0.015838760638112015,0.49346001822891916,0.5092987788670311,0.002771999208584843,0.07803501174871744,0.08080701095730228
