% Model,Supported-Internal-p25.mph
% Version,COMSOL 5.4.0.225
% Date,"Aug 24 2022, 12:57"
% Dimension,3
% Nodes,22853
% Expressions,1
% Description,Multislice
% X,Y,Z,Color
0,-10.326491220363254,-11.955999581384006,1.2100090860531092
-2.7755575615628914E-17,-9.72176304066624,-11.999377834056617,1.3107317695443386
0,-10.068136978056577,-12.234454924796076,1.2283377078980808
0,-10.120370345715672,-11.569757120175154,1.2813811202596583
0,-10.46785723759368,-12.220900254446493,1.1628630673058709
5.551115123125783E-17,-10.299385707974068,-12.389371784066107,1.1747359969667301
-1.3877787807814457E-17,-10.70617777659082,-12.667480503517622,1.083901257599235
2.7755575615628914E-17,-9.676785281604669,-12.625806621247985,1.2575004314816234
-2.7755575615628914E-17,-9.05569805139453,-12.652825823407476,1.3620526178194052
2.7755575615628914E-17,-9.3983299381926,-12.884160863554666,1.2702497461346942
-8.326672684688674E-17,-9.485318765275995,-12.254218518358039,1.3277142893413418
-1.6831307013714505E-15,-9.162536782269587,-11.6277802929583,1.447319471713333
-1.5619354004436869E-15,-8.502780292958306,-12.287536782269584,1.498792733375565
0,-9.8081007482824,-12.880656743757777,1.2058080510785474
-8.326672684688674E-17,-8.800857367093109,-12.889270098797724,1.3666030788180312
5.551115123125783E-17,-10.498908922970632,-12.874749357137812,1.097411261598311
-1.795249566027364E-15,-9.772883453837666,-10.918613985903814,1.400508356737267
0,-10.815344129471688,-12.872043388717834,1.0518009203377325
-1.431663663244074E-15,-7.7936139859038205,-12.897883453837668,1.5330451616877132
2.7755575615628914E-17,-6.376725525911779,-15.314211239610428,1.3768045587395656
0,-7.104346892581216,-15.000561405444799,1.3104961412876905
-4.85722573273506E-17,-7.097102797006622,-14.861565190548212,1.342887533128656
2.0816681711721685E-17,-6.390702942470257,-15.448976600393877,1.3508956432448018
0,-6.693431649719074,-14.426725949830008,1.491823499995685
-1.1482411626524555E-15,-6.250733754156194,-13.949846643326124,1.6519230664967828
-1.1102230246251565E-16,-5.88482571044172,-14.89355969351746,1.5243522978031825
0,-6.305441562824508,-15.355365722574836,1.379517422800463
-1.2933660384484264E-15,-7.040756781731777,-13.453438974110282,1.6300902573138978
5.551115123125783E-17,-6.346106517706372,-15.400012925549726,1.3660149549177918
-4.85722573273506E-17,-7.165110346880834,-14.815196433205372,1.330228187112005
-5.551115123125783E-17,-7.464871765592888,-13.900744355085777,1.4363689669886395
1.1796119636642288E-16,-7.136129545281955,-14.903605256333886,1.3204386108569723
-9.962890358561612E-16,-5.423544903177071,-14.387106461485192,1.694037281657001
-5.551115123125783E-17,-6.807387324971022,-15.906466157581997,1.2188763448753432
-1.8973034594749398E-15,-10.328438974110284,-10.165756781731774,1.3442440400226987
2.7755575615628914E-17,-10.947423298983612,-11.093006398363116,1.1668300206294155
2.7755575615628914E-17,-11.156793610863499,-10.785929764368545,1.1478097889352967
-1.9884920689515464E-15,-10.824846643326126,-9.375733754156192,1.2989619355560993
-2.7755575615628914E-17,-11.455603056944124,-10.3103804167251,1.1132375796801763
-2.7755575615628914E-17,-11.641429191334673,-9.9885096908554,1.089252112080917
-5.551115123125783E-17,-11.032061776512819,-10.256036882825668,1.2015507254042905
-2.7755575615628914E-17,-10.506080181768587,-11.027476998699477,1.2556271239057415
0,-11.239276909699507,-11.13634001149514,1.1112543856045354
-2.7755575615628914E-17,-11.724128953528847,-11.208329495682216,1.015654931029652
-2.7755575615628914E-17,-11.89226964633432,-10.940736895030682,1.0010176663334418
-2.7755575615628914E-17,-11.735684578915349,-10.34631698391956,1.054155933419205
-5.551115123125783E-17,-11.498895520200273,-9.447430943548314,1.1430436697816826
-2.068815394457185E-15,-11.262106461485192,-8.548544903177067,1.2135741195591847
-6.938893903907228E-17,-11.972473637630426,-11.245203024290806,0.9741664654867178
5.551115123125783E-17,-1.6263570074609726,-16.258016295644364,1.6033902683765182
1.3877787807814457E-17,-1.4918151516351568,-16.275336615731877,1.603883990690282
8.326672684688674E-17,-1.5865288099950805,-16.39191843523496,1.5745253327066646
-8.326672684688674E-17,-1.5391167849398197,-16.17815860627053,1.6258395232389282
-4.2711843315208003E-16,-1.862161491693169,-15.485475166472217,1.7763350532387558
-2.7755575615628914E-17,-2.4157263386748107,-16.139016369600103,1.6028063239817092
4.163336342344337E-17,-2.4625231089279658,-16.036932510939423,1.6249920858417641
-1.6654850486410869E-18,-0.9349924042487676,-15.589948365213662,1.7813252504821435
2.7755575615628914E-17,-2.0486380447413994,-16.960724371600843,1.434280796760517
-2.7755575615628914E-17,-2.1425981498494426,-16.75686183965436,1.477393129128869
1.3877787807814457E-17,-0.6955166763309604,-16.335000298339892,1.6127994122092928
-2.7755575615628914E-17,-1.3910333526619203,-17.0348231165,1.4422607205033189
2.7755575615628914E-17,-0.6078876054947249,-16.24995681020339,1.6354209925453025
2.7755575615628914E-17,-1.2151321057013607,-16.865436335935982,1.4853753133790735
-5.109545948432213E-16,-2.7815072623332036,-15.311580403775661,1.7770693750966664
7.654042494670957E-16,0,-15.625,1.7663633359700517
0,-1.821726394970471,-17.471333862989542,1.3484374659715597
0,-0.5420127239448718,-16.336728418799826,1.6129196057730864
2.7755575615628914E-17,-0.6121776375111097,-16.33593851456076,1.6166555088142167
-5.551115123125783E-17,-1.0840254478897442,-17.048456837599648,1.4554362717839133
5.551115123125783E-17,-1.224034624817911,-17.04223925805216,1.4503299935958718
0,-0.6172391430723665,-16.435509827376187,1.5907801936920547
-8.326672684688674E-17,-1.2344782861447325,-17.24601965475237,1.412578423501453
-2.7755575615628914E-17,-1.6260381718346162,-17.76018525639947,1.2989792965086149
-6.938893903907228E-18,-3.33236447408989,-17.181515615727534,1.3026651259102735
-3.469446951953614E-18,-3.5930588085311115,-17.506588042407746,1.2421280010747067
-3.469446951953614E-18,-3.6044288773768387,-17.46001256320274,1.2171988005454977
0,-3.294806189931912,-15.954136778066315,1.5921252384972968
-6.938893903907228E-18,-3.002636391001351,-16.062223465643115,1.5857399758123236
0,-3.150934622342494,-16.565635382082675,1.4575880017284795
6.938893903907228E-18,-3.2237655196695023,-16.81286652751057,1.3948663682717821
1.3877787807814457E-17,-3.807089801618677,-16.592933616306283,1.4053890659148718
6.938893903907228E-18,-3.3441697298821422,-16.01456561729786,1.5730205495465315
3.469446951953614E-18,-3.635162630199365,-17.49041264169283,1.2429634477583034
0,-3.9059554214917878,-16.71370942417519,1.3672499657006192
-6.938893903907228E-18,-3.4448946483376526,-17.563509589378032,1.239661775969411
2.7755575615628914E-17,-4.318351350838388,-17.227945937189887,1.2568269172979676
-7.979727989493313E-17,-2.997936776787822,-16.80116855307378,1.4138046122727403
-4.163336342344337E-17,-2.532088370215787,-17.5116735695672,1.2970690967551977
-3.122502256758253E-17,-2.9681726553326975,-16.845025940588723,1.4051010405271367
-4.5102810375396984E-17,-3.030246038567866,-16.837215692920825,1.403097000347484
-7.979727989493313E-17,-3.0457193477813,-16.803643699890227,1.4102968136314369
-4.163336342344337E-17,-2.72563680289057,-17.52266470824684,1.2837682444839102
0,-3.3535077424409456,-15.947356668118374,1.586043579429611
0,-3.924207902065854,-16.57843819637789,1.3987142342820387
0,-3.4026849168201783,-16.000250493573905,1.5688815760146033
-1.3877787807814457E-17,-4.022774862685127,-16.684155020203665,1.3647592165162399
0,-4.493595677810878,-17.20478143431802,1.2539824281087466
2.7755575615628914E-17,-4.3984435395838775,-17.418311934617343,1.2456649221279101
-6.769717159083417E-16,-3.6852623759475023,-15.069372463756023,1.750378507217148
0,-3.425212377887357,-15.925684708512913,1.583885261812171
0,-4.246120216958273,-15.67249539701275,1.561532886818042
-8.38749862912655E-16,-4.565941589562124,-14.761214482992532,1.7328296764822722
-6.938893903907228E-18,-4.315941866835678,-15.645567118262221,1.5602942197739165
-6.938893903907228E-18,-5.1156563562631625,-15.33168373100334,1.5420240301947494
-6.938893903907228E-18,-4.294298015248748,-15.72251255152374,1.5444978583934212
-1.3877787807814457E-17,-4.066209766388173,-16.52967610633468,1.3973202898781083
1.3877787807814457E-17,-4.805680891920979,-16.27092817024815,1.385087949535146
0,-4.217092019566719,-15.749066178098722,1.5464062273503096
-6.938893903907228E-18,-5.087687187750404,-15.411111815171418,1.5273445384560542
-2.7755575615628914E-17,-4.749329814175742,-16.42992657549436,1.357335601307281
0,-5.187944464411356,-15.343866685095808,1.527877383267322
0,-5.132938435835794,-15.38076064102297,1.5285811657824082
1.3877787807814457E-17,-4.952344025645644,-16.300626908706427,1.373602597559815
1.3877787807814457E-17,-4.841159561728338,-16.37144024749889,1.3708497291416153
0,-5.160025695726057,-15.457243245471586,1.5090868276746865
2.7755575615628914E-17,-4.896506488275044,-16.527380029457976,1.3378014472516453
0,-4.716743586879927,-17.257387132317042,1.2390893440235882
1.3877787807814457E-17,-12.90697514204184,-3.5074104325333857,0.9663935010107417
