% Model,Supported-Internal-p50.mph
% Version,COMSOL 5.4.0.225
% Date,"Sep 20 2022, 08:25"
% Dimension,1
% Nodes,204
% Expressions,1
% Description,Radiation pattern
% theta,r
0,0.46920765304305356
0.12566370614359174,0.4995630563153823
0.25132741228718347,0.5298796998202798
0.37699111843077515,0.5598023692437788
0.5026548245743669,0.5884878599824094
0.6283185307179586,0.6144970583277798
0.7539822368615503,0.6358077623327314
0.8796459430051421,0.6500064609055266
1.0053096491487339,0.6546365210053836
1.1309733552923256,0.6476104555964488
1.2566370614359172,0.6275779701320838
1.382300767579509,0.5941892653929481
1.5079644737231006,0.548287208627864
1.6336281798666925,0.492185448172321
1.7592918860102842,0.43035191265397366
1.8849555921538756,0.37099645082811544
2.0106192982974678,0.3285484817995453
2.1362830044410597,0.32256394363145124
2.261946710584651,0.3640969766261557
2.3876104167282426,0.4447270715491677
2.5132741228718345,0.5481898404396075
2.6389378290154264,0.6611495658506632
2.764601535159018,0.773944051676481
2.8902652413026093,0.8791125315802708
3.015928947446201,0.970587245327238
3.141592653589793,1.0435045660939295
3.267256359733385,1.094299846365298
3.3929200658769765,1.1208644801319878
3.5185837720205684,1.1226365773699125
3.6442474781641603,1.1005555365540807
3.7699111843077513,1.0568557567403296
3.895574890451343,0.9947173320527143
4.0212385965949355,0.917833406972032
4.1469023027385274,0.8299868112178816
4.272566008882119,0.7347392862703658
4.39822971502571,0.6353169585144091
4.523893421169302,0.5347348516857594
4.649557127312894,0.4361748081778155
4.775220833456485,0.34367497282514403
4.900884539600077,0.26335956626689
5.026548245743669,0.20528909153105349
5.15221195188726,0.1820738160959804
5.277875658030853,0.19511250062472185
5.403539364174444,0.22880572639866253
5.529203070318036,0.2683969216852203
5.654866776461628,0.30711060532857487
5.780530482605219,0.34305729209258135
5.906194188748811,0.37643253896117385
6.031857894892402,0.40807577876577894
6.157521601035994,0.4388094387871062
6.283185307179586,0.46920765304305345
0,0.28284828616949836
0.12566370614359174,0.3856022619171738
0.25132741228718347,0.48820684421388144
0.37699111843077515,0.5906351628488868
0.5026548245743669,0.6924471071965211
0.6283185307179586,0.7925296796821989
0.7539822368615503,0.8888988118112803
0.8796459430051421,0.9786847448034075
1.0053096491487339,1.0583686499124265
1.1309733552923256,1.1242318788227064
1.2566370614359172,1.1728830365150105
1.382300767579509,1.2016946133418673
1.5079644737231006,1.2090202331519266
1.6336281798666925,1.1941469036520593
1.7592918860102842,1.1570243569040541
1.8849555921538756,1.0978793281799284
2.0106192982974678,1.016858412362147
2.1362830044410597,0.9138485690976577
2.261946710584651,0.7885981546218949
2.3876104167282426,0.6412186690206325
2.5132741228718345,0.473216226569026
2.6389378290154264,0.29039005582764343
2.764601535159018,0.12835998467156606
2.8902652413026093,0.19898770244858108
3.015928947446201,0.40317601167534717
3.141592653589793,0.6163301228091695
3.267256359733385,0.8190401672575367
3.3929200658769765,1.00121441284601
3.5185837720205684,1.1556138388121069
3.6442474781641603,1.277468514027302
3.7699111843077513,1.3645288832065183
3.895574890451343,1.4169099209737588
4.0212385965949355,1.4366444020067741
4.1469023027385274,1.427026526946147
4.272566008882119,1.3919070600198733
4.39822971502571,1.335116648660966
4.523893421169302,1.2601437265713464
4.649557127312894,1.170095611976653
4.775220833456485,1.067864662853921
4.900884539600077,0.9563488835527064
5.026548245743669,0.8385678973137839
5.15221195188726,0.7175757246559381
5.277875658030853,0.5961793627609497
5.403539364174444,0.4765815774593211
5.529203070318036,0.3601216942208765
5.654866776461628,0.24725361062777576
5.780530482605219,0.1378261801458946
5.906194188748811,0.033008373231732606
6.031857894892402,0.07649679618016932
6.157521601035994,0.1797899202035123
6.283185307179586,0.2828482861694981
0,0.1273033836315807
0.12566370614359174,0.2475744679391104
0.25132741228718347,0.42185735576762884
0.37699111843077515,0.6041023599502577
0.5026548245743669,0.7880366976754462
0.6283185307179586,0.9715658669805967
0.7539822368615503,1.152758451089309
0.8796459430051421,1.3289570944048505
1.0053096491487339,1.4966300703599753
1.1309733552923256,1.651632605287142
1.2566370614359172,1.7897137317120624
1.382300767579509,1.9070609387490436
1.5079644737231006,2.000661842644332
1.6336281798666925,2.0683250317724435
1.7592918860102842,2.1083261402799085
1.8849555921538756,2.118793424826044
2.0106192982974678,2.097076099004541
2.1362830044410597,2.0393999378907304
2.261946710584651,1.9410655533337113
2.3876104167282426,1.7972798510812227
2.5132741228718345,1.604491677141692
2.6389378290154264,1.361950033980567
2.764601535159018,1.0732932120356766
2.8902652413026093,0.7488740496084665
3.015928947446201,0.4166611041504162
3.141592653589793,0.24194512206911495
3.267256359733385,0.4930991907486693
3.3929200658769765,0.8410003646634131
3.5185837720205684,1.178126309327121
3.6442474781641603,1.4813567535228367
3.7699111843077513,1.740037072863924
3.895574890451343,1.9492130159823777
4.0212385965949355,2.1079382397855935
4.1469023027385274,2.2180075851817858
4.272566008882119,2.2826892059698656
4.39822971502571,2.3056305095809213
4.523893421169302,2.290168707428581
4.649557127312894,2.239152739515064
4.775220833456485,2.1552040824420486
4.900884539600077,2.0412008796055123
5.026548245743669,1.9007181297505045
5.15221195188726,1.7382059564198544
5.277875658030853,1.5588119522715747
5.403539364174444,1.3679049858669199
5.529203070318036,1.1704807707133607
5.654866776461628,0.970677356664165
5.780530482605219,0.7715949402335222
5.906194188748811,0.5755795509214459
6.031857894892402,0.38546277030091863
6.157521601035994,0.21095075114122422
6.283185307179586,0.12730338363158072
0,0.2016852028396794
0.12566370614359174,0.20941642339247582
0.25132741228718347,0.22364644741433315
0.37699111843077515,0.24204375905566977
0.5026548245743669,0.2622314997428915
0.6283185307179586,0.28199279998926347
0.7539822368615503,0.29942640495023715
0.8796459430051421,0.3131326708702742
1.0053096491487339,0.3224069304583885
1.1309733552923256,0.3273697133277568
1.2566370614359172,0.3289729416892334
1.382300767579509,0.3288520574433341
1.5079644737231006,0.32901737996912406
1.6336281798666925,0.3314007530154704
1.7592918860102842,0.3373337967213249
1.8849555921538756,0.3471312068220851
2.0106192982974678,0.35998269690337625
2.1362830044410597,0.37422690535915804
2.261946710584651,0.38788775265967407
2.3876104167282426,0.3992733134390689
2.5132741228718345,0.4074808789429155
2.6389378290154264,0.41271387151878397
2.764601535159018,0.41634025882689746
2.8902652413026093,0.42062803277159144
3.015928947446201,0.428139132020428
3.141592653589793,0.4409080714938799
3.267256359733385,0.4597316034190461
3.3929200658769765,0.48392841239979373
3.5185837720205684,0.511648964764699
3.6442474781641603,0.5404746906828165
3.7699111843077513,0.5679747434398122
3.895574890451343,0.5920511827900667
4.0212385965949355,0.6110706035416797
4.1469023027385274,0.6238529723399041
4.272566008882119,0.6295952444420542
4.39822971502571,0.6277907559447278
4.523893421169302,0.6181835772155387
4.649557127312894,0.6007737419472566
4.775220833456485,0.5758660892675793
4.900884539600077,0.5441358606906851
5.026548245743669,0.5066732278487629
5.15221195188726,0.464971493321731
5.277875658030853,0.4208420538684755
5.403539364174444,0.37626962719918294
5.529203070318036,0.33325192434720474
5.654866776461628,0.2936812590530563
5.780530482605219,0.25930489670148843
5.906194188748811,0.23173874290043564
6.031857894892402,0.21242077583387978
6.157521601035994,0.2023566838255266
6.283185307179586,0.20168520283967953
