% Model,Supported-Internal-m75.mph
% Version,COMSOL 5.4.0.225
% Date,"Aug 24 2022, 12:47"
% Dimension,1
% Nodes,204
% Expressions,1
% Description,Radiation pattern
% theta,r
0,8.672127964714354
0.12566370614359174,2.181563422764667
0.25132741228718347,3.9312128285962475
0.37699111843077515,8.576679876901572
0.5026548245743669,11.820011247422242
0.6283185307179586,13.60222251805789
0.7539822368615503,14.089022895585176
0.8796459430051421,13.590551938717406
1.0053096491487339,12.469344741419038
1.1309733552923256,11.059080052178794
1.2566370614359172,9.669623709855003
1.382300767579509,8.770666775720365
1.5079644737231006,9.25730581987925
1.6336281798666925,12.053769077750383
1.7592918860102842,17.331400837923972
1.8849555921538756,24.842913649293788
2.0106192982974678,34.243219077619955
2.1362830044410597,44.96768598015798
2.261946710584651,56.12078943450784
2.3876104167282426,66.49959588749218
2.5132741228718345,74.73553757762726
2.6389378290154264,79.50655881578813
2.764601535159018,79.76164448981963
2.8902652413026093,74.90745714545943
3.015928947446201,64.93280075472087
3.141592653589793,50.49567158742182
3.267256359733385,33.16794551617194
3.3929200658769765,17.58131090515596
3.5185837720205684,20.43059172606094
3.6442474781641603,37.11921850782966
3.7699111843077513,53.61560856021583
3.895574890451343,66.65420330033852
4.0212385965949355,75.07137409394073
4.1469023027385274,78.53394974158753
4.272566008882119,77.293407224098
4.39822971502571,72.00273704541497
4.523893421169302,63.527900277596025
4.649557127312894,52.79149551824164
4.775220833456485,40.69262998868728
4.900884539600077,28.14426412065459
5.026548245743669,16.40694381931596
5.15221195188726,9.279793644478659
5.277875658030853,13.188698979069171
5.403539364174444,20.33446144417762
5.529203070318036,25.843144493554316
5.654866776461628,28.699516948802646
5.780530482605219,28.71757848967227
5.906194188748811,26.125891721397927
6.031857894892402,21.442738428240716
6.157521601035994,15.367195768938675
6.283185307179586,8.672127964714377
0,12.828426343935526
0.12566370614359174,10.8431660411151
0.25132741228718347,9.085993011509512
0.37699111843077515,7.953111351645788
0.5026548245743669,7.699750068295215
0.6283185307179586,8.240958191390822
0.7539822368615503,9.148220668971994
0.8796459430051421,9.900303095812037
1.0053096491487339,10.152932920349544
1.1309733552923256,9.992427382450051
1.2566370614359172,10.146079977840134
1.382300767579509,11.596439884912016
1.5079644737231006,14.358082822744912
1.6336281798666925,17.31710766442706
1.7592918860102842,19.0801621590361
