% Model,Supported-Internal-p50.mph
% Version,COMSOL 5.4.0.225
% Date,"Sep 25 2022, 10:58"
% Table,"Table: Table 1 - Global Evaluation: Global Evaluation 1 (Q_sca, Q_abs, Q_ext)"
% wlength (nm),"theta_i=0.2618, Q_sca (1)","theta_i=0.2618, Q_abs (1)","theta_i=0.2618, Q_ext (1)","theta_i=0.66323, Q_sca (1)","theta_i=0.66323, Q_abs (1)","theta_i=0.66323, Q_ext (1)","theta_i=0.73304, Q_sca (1)","theta_i=0.73304, Q_abs (1)","theta_i=0.73304, Q_ext (1)","theta_i=1.309, Q_sca (1)","theta_i=1.309, Q_abs (1)","theta_i=1.309, Q_ext (1)"
400,0.010895423897209513,0.685734710179751,0.6966301340769605,0.02252226055940851,1.1293914649485095,1.151913725507918,0.06616782962032136,3.1583727984527963,3.2245406280731177,0.0047118488746114425,0.26043792705469,0.26514977592930145
410,0.009940776051947096,0.6692328246576851,0.6791736007096322,0.020547952897139975,1.1015768525834468,1.1221248054805868,0.06036228221663348,3.0812298978461063,3.14159218006274,0.004322251248964515,0.254997188767735,0.2593194400166995
419.99999999999994,0.009072138438230211,0.6527467915635237,0.6618189300017538,0.018666882685892557,1.0738534245597395,1.092520307245632,0.05473611586025155,3.0042851057348363,3.059021221595088,0.0039197167482105015,0.2494582249451577,0.2533779416933682
429.99999999999994,0.008305689335623302,0.6382553648629901,0.6465610541986133,0.01705605001390529,1.0500003698891698,1.067056419903075,0.049982447241344555,2.938332408950228,2.988314856191572,0.003611529805480215,0.2446506889007132,0.24826221870619342
439.99999999999994,0.007653406311095149,0.6357392140003693,0.6433926203114644,0.015682366907894776,1.04567176458541,1.0613541314933046,0.04598419619615301,2.9266986748373767,2.9726828710335296,0.003321898022418753,0.2443998193612755,0.24772171738369425
450,0.00718012127764192,0.6396893581385233,0.6468694794161652,0.014629293620075859,1.0520250726694116,1.0666543662894874,0.042859604201204236,2.945191905212025,2.988051509413229,0.003122692766506123,0.2466291570810781,0.24975184984758422
460,0.00658470842196272,0.6399570135690125,0.6465417219909751,0.013420508310625022,1.0528818056267777,1.0663023139374026,0.039317704269041,2.9483837805857056,2.9877014848547465,0.0028692560141457936,0.2473867565796787,0.2502560125938245
470,0.006095008507599402,0.6437539307641971,0.6498489392717964,0.012341723703621956,1.0596927764765858,1.0720345001802076,0.03613987841636335,2.968470238204433,3.004610116620796,0.002663498676663661,0.2494983713904604,0.2521618700671241
480,0.0058398626682448825,0.6664879737144044,0.6723278363826493,0.01183938144129894,1.0973854805083423,1.1092248619496412,0.0346176019464797,3.074887732947497,3.1095053348939765,0.0025472901087960583,0.25902310654467503,0.2615703966534711
490,0.006018764296000796,0.7191684154898733,0.7251871797858741,0.012117243824326851,1.183724031964991,1.195841275789318,0.03551329288552451,3.3176078914233136,3.353121184308838,0.002639350396398314,0.2804510745126131,0.2830904249090114
500,0.0069910178116950805,0.8105377353811706,0.8175287531928657,0.013962360561195796,1.3306396782748857,1.3446020388360815,0.0408372543093281,3.728925179247353,3.769762433556681,0.0030632787593446375,0.3174117327480878,0.32047501150743246
505,0.00786219419782789,0.8689944333533128,0.8768566275511407,0.015563793746192866,1.4216201494238008,1.4371839431699935,0.04545611703177018,3.982287961212858,4.027744078244628,0.003446553705582079,0.3410557971100838,0.3445023508156659
507.49999999999994,0.008317690259943123,0.8978914239136755,0.9062091141736186,0.01642212419730534,1.4657316556619557,1.482153779859261,0.04790724009195998,4.10492477312635,4.15283201321831,0.00363504525890919,0.35283127629789773,0.3564663215568069
509.99999999999994,0.008939927726617511,0.9254601187738297,0.9344000465004473,0.017681164240305063,1.5064006558182998,1.5240818200586048,0.051732356631659863,4.217048813634308,4.268781170265967,0.003954502681579305,0.36403885784361745,0.36799336052519677
512.5,0.009495251338731778,0.9502507557046581,0.9597460070433899,0.01864723624930057,1.5410646915170123,1.559711927766313,0.05444322270857042,4.311486925605967,4.365930148314538,0.004142029571628538,0.37405195529364316,0.37819398486527167
515,0.010219944362854236,0.9680126068270024,0.9782325511898566,0.01999268785130608,1.5642474825316597,1.5842401703829658,0.05830185773255192,4.374097835486878,4.43239969321943,0.004527587965330885,0.3813831144546747,0.3859107024200056
517.5,0.010895210162696392,0.9790384780557854,0.9899336882184817,0.021159285993890067,1.575272377859697,1.5964316638535871,0.06159147517102918,4.401598106504957,4.463189581675986,0.00479010119281618,0.3858801451207023,0.3906702463135185
519.9999999999999,0.011365615287108161,0.9809362358711105,0.9923018511582186,0.02190893903476258,1.570650758231829,1.5925596972665916,0.06372075768552414,4.3848366682821736,4.448557425967698,0.004914804768496725,0.3866167292663183,0.391531534034815
522.5,0.011812277305971498,0.972495764635274,0.9843080419412454,0.022658232058903032,1.550023240967534,1.5726814730264371,0.06589622533975172,4.3238940593177,4.389790284657452,0.005128278056906822,0.3832777390101336,0.3884060170670404
525,0.012127032948283874,0.9540261160009794,0.9661531489492633,0.02319230736814411,1.5138297469501334,1.5370220543182775,0.06740129536475621,4.219166307876079,4.286567603240835,0.005229095064249687,0.37585957140261,0.3810886664668597
527.5,0.012422110492627442,0.9267600312639405,0.9391821417565679,0.023743913655908465,1.4646631194697517,1.4884070331256603,0.06890807323268947,4.07880074528689,4.14770881851958,0.00539529753597594,0.3649568971297303,0.37035219466570624
530,0.0126397147214596,0.8925074216192033,0.9051471363406629,0.023834401887991425,1.4053145596250838,1.4291489615130752,0.0688891339377205,3.9108047732766287,3.979693907214349,0.005407923760486779,0.3512978544516014,0.35670577821208815
532.4999999999999,0.012363365042076616,0.8525199549145074,0.864883319956584,0.023547175675986312,1.3386805971752003,1.3622277728511867,0.06827146095735964,3.723242535290439,3.7915139962477986,0.005399452408617824,0.33544706282064385,0.3408465152292617
535,0.012314603813338154,0.8107104107750936,0.8230250145884318,0.023217909056987153,1.2693393057439206,1.2925572148009077,0.06720049951045202,3.5281241110428283,3.59532461055328,0.005269154534077846,0.31879470471977017,0.324063859253848
537.5,0.011921654799073023,0.7655099968603181,0.7774316516593911,0.02264568432001526,1.196535274763134,1.2191809590831493,0.06548730533287916,3.3249904308031146,3.3904777361359937,0.0050609355554208256,0.30098073348261994,0.30604166903804075
540,0.011678817602012044,0.7221785551877615,0.7338573727897736,0.02221357695394698,1.1267450390966438,1.1489586160505907,0.06451852683978553,3.129525641984685,3.1940441688244707,0.0051515494797836035,0.2838203028165733,0.28897185229635686
542.4999999999999,0.011404285798259858,0.6771851411161484,0.6885894269144082,0.02153157618815054,1.0559522298960335,1.077483806084184,0.062440139418694765,2.932686548522649,2.995126687941344,0.004979258706698558,0.2661649199513132,0.27114417865801177
545,0.011050994176100861,0.6352722503628055,0.6463232445389064,0.020860679042964708,0.9896791474541888,1.0105398264971535,0.06031414690386769,2.74831160638708,2.8086257532909475,0.004754733160808702,0.24966550456789047,0.25442023772869915
547.5,0.010699904127674508,0.5946188011425945,0.605318705270269,0.020165729316514672,0.9258466644620315,0.9460123937785462,0.05826527031202532,2.5708011015410066,2.629066371853032,0.0045453079071917125,0.23368587118846554,0.23823117909565725
550,0.010486643221931623,0.5558668791906128,0.5663535224125444,0.019738765089901633,0.8653769918236102,0.8851157569135117,0.05703227079984167,2.402538392330949,2.4595706631307905,0.0045509371427647815,0.2184513771135689,0.22300231425633368
552.4999999999999,0.010011169516532617,0.5192664267979679,0.5292775963145004,0.018948563370016415,0.8083541054816135,0.8273026688516298,0.0548369668664668,2.2441358259996718,2.2989727928661385,0.004351470747897957,0.2040879553561186,0.20843942610401656
