% Model,Supported-Internal-m75.mph
% Version,COMSOL 5.4.0.225
% Date,"Sep 25 2022, 11:29"
% Table,"Table: Table 1 - Global Evaluation: Global Evaluation 1 (Q_sca, Q_abs, Q_ext)"
% wlength (nm),"theta_i=0.2618, Q_sca (1)","theta_i=0.2618, Q_abs (1)","theta_i=0.2618, Q_ext (1)","theta_i=0.66323, Q_sca (1)","theta_i=0.66323, Q_abs (1)","theta_i=0.66323, Q_ext (1)","theta_i=0.73304, Q_sca (1)","theta_i=0.73304, Q_abs (1)","theta_i=0.73304, Q_ext (1)","theta_i=1.309, Q_sca (1)","theta_i=1.309, Q_abs (1)","theta_i=1.309, Q_ext (1)"
400,0.025779804530951723,1.3278983268561906,1.3536781313871422,0.013349468422402535,0.9582021575415209,0.9715516259639235,0.015401616378184171,1.7755039037871287,1.790905520165313,0.0068316243076327115,0.4485676015406344,0.45539922584826714
410,0.02364390763344201,1.3018006683316443,1.3254445759650864,0.012208987998026173,0.9372899254461885,0.9494989134442147,0.013996777181191482,1.7361022795688172,1.7500990567500088,0.0061882370665320005,0.43667299172499274,0.44286122879152473
419.99999999999994,0.021534979901470512,1.2728633635445477,1.2943983434460182,0.011065471521846837,0.9148584710998691,0.9259239426217158,0.012666398180422115,1.6945078507223923,1.7071742489028143,0.005629563489641123,0.4241963747062254,0.4298259381958665
429.99999999999994,0.019613898853109813,1.245579183863304,1.2651930827164137,0.010042273148070765,0.8940313175398399,0.9040735906879106,0.011456533287205372,1.656314104394936,1.6677706376821415,0.0051243127155462635,0.4126010619755874,0.41772537469113363
439.99999999999994,0.018154074192552903,1.2391992574361261,1.2573533316286791,0.009280089838700233,0.88858849233173,0.8978685821704302,0.010569994288541804,1.647083395429037,1.6576533897175787,0.004691884838055434,0.4082918961141543,0.4129837809522097
450,0.01692205325935545,1.241865378125351,1.2587874313847065,0.008631067575491536,0.8901019301507924,0.8987329977262839,0.009784493499176953,1.6513900556217762,1.661174549120953,0.004341037475169349,0.4071861387263915,0.4115271762015608
460,0.015507279142154015,1.2331158700854583,1.2486231492276123,0.007884381976008128,0.884087497133246,0.8919718791092541,0.008918585762330105,1.6427172595862924,1.6516358453486226,0.003972556357492878,0.4025398842736221,0.40651244063111497
470,0.014250991996536738,1.2282043104423706,1.2424553024389073,0.007253237767978258,0.8811939063930249,0.8884471441610031,0.008236304993385677,1.6403155470285526,1.6485518520219382,0.0036472446150803855,0.39933733021450835,0.4029845748295887
480,0.013710338799685522,1.2584316663060366,1.2721420051057222,0.006954063018533492,0.9037038332425519,0.9106578962610854,0.007882972739973303,1.6855534966246621,1.6934364693646355,0.003490779750336298,0.4077543372122289,0.4112451169625652
490,0.014346033646805688,1.349695534016906,1.3640415676637117,0.0072337103214116984,0.9698176606352545,0.9770513709566663,0.008153843330642504,1.8118725372492563,1.8200263805798989,0.0036490650191713246,0.4360246714199854,0.43967373643915675
500,0.017227302684379404,1.5387792500932038,1.5560065527775833,0.008670348164585817,1.104005111231981,1.1126754593965669,0.009754416488119888,2.0620653105351345,2.0718197270232546,0.004363118550035793,0.49559263421026295,0.49995575276029874
505,0.020050846373704783,1.6843032485139608,1.7043540948876656,0.01008829402803734,1.2050892406029308,1.2151775346309681,0.01137202716914568,2.2465727514809792,2.257944778650125,0.005098505805109281,0.5413708219391304,0.5464693277442397
507.49999999999994,0.021919369792395525,1.770246509092041,1.7921658788844366,0.01100063658597188,1.2638158885110231,1.274816525096995,0.01217961751348549,2.35205637178094,2.3642359892944254,0.00552524763011329,0.5682603799355738,0.5737856275656871
509.99999999999994,0.023990524437602103,1.8639650470895945,1.8879555715271967,0.012006354854031601,1.3269751845808497,1.3389815394348814,0.013235318642972284,2.4639276133490973,2.4771629319920696,0.006061129128776335,0.5974212777575298,0.6034824068863062
512.5,0.026505067572933694,1.9638972408745232,1.990402308447457,0.013207038840464378,1.3931569764978673,1.4063640153383317,0.014571680677299574,2.578998791544904,2.5935704722222037,0.006690757363908618,0.6282753673131456,0.6349661246770543
515,0.029326739326391425,2.0677552627029865,2.097082002029378,0.014573983548764071,1.460504984176816,1.4750789677255802,0.01593842233843113,2.6935287320759564,2.7094671544143876,0.00742999628559626,0.6599891384799799,0.6674191347655761
517.5,0.03238340732900737,2.170756964591902,2.203140371920909,0.01607981347759664,1.5254085696384083,1.541488383116005,0.017287913881340992,2.8002579182418033,2.817545832123144,0.00807930032504509,0.6909641273214461,0.6990434276464912
519.9999999999999,0.03575631755062817,2.2683610473984928,2.304117364949121,0.017669250345808456,1.584566548394375,1.6022357987401834,0.019021009285853447,2.893110005869068,2.9121310151549213,0.008979123523503201,0.7196677877331509,0.728646911256654
522.5,0.03897969805163859,2.35328727378341,2.3922669718350487,0.0191601831589933,1.6331134391925255,1.6522736223515189,0.020444344816774672,2.963251465728585,2.9836958105453597,0.009754688334902369,0.7437560988610173,0.7535107871959197
525,0.04193158858473674,2.419809315506963,2.4617409040917,0.02052447434569335,1.6674685812931571,1.6879930556388505,0.021533263642076018,3.005200090662854,3.02673335430493,0.010451860117296962,0.7615477913798536,0.7719996514971506
527.5,0.04488504936625399,2.463653172495358,2.508538221861612,0.021868827209326216,1.685370025760366,1.7072388529696922,0.022664584980521815,3.0157413019570893,3.038405886937611,0.01112097373694616,0.7717984253729901,0.7829193991099364
530,0.04712528163970896,2.482345734535532,2.5294710161752407,0.02294408721943923,1.6857407504406399,1.7086848376600792,0.023240634766463444,2.99411175923281,3.0173523939992735,0.011483749871465106,0.7739190577290602,0.7854028076005253
532.4999999999999,0.04893362509912577,2.47520844266429,2.5241420677634157,0.023619713746047155,1.6689560864003246,1.6925758001463718,0.023862484796952285,2.9428040266888673,2.9666665114858195,0.012021677493802188,0.7679741096994076,0.7799957871932098
535,0.05019988962115738,2.443626420229669,2.493826309850826,0.024218318507988324,1.6365778696636282,1.6607961881716164,0.024268228647623166,2.8655507827926896,2.889819011440313,0.012251168275756235,0.754601043489932,0.7668522117656882
537.5,0.050745547000126776,2.389751412803546,2.4404969598036725,0.024245618880880067,1.5905666237122191,1.6148122425930993,0.02396780252355744,2.766908927644968,2.790876730168525,0.012467533261656694,0.7346389866809093,0.747106519942566
540,0.050934699910219206,2.3177200015331283,2.3686547014433477,0.024259531565416277,1.534124479702984,1.5583840112684004,0.02384741880571111,2.6528313111161843,2.6766787299218953,0.012540043939909965,0.7095240292788532,0.7220640732187631
542.4999999999999,0.050701710581552734,2.2310645924927583,2.281766303074311,0.024211024271120183,1.4694393050727144,1.4936503293438346,0.023475669012599388,2.5275171090903497,2.550992778102949,0.012280002761331737,0.6803509335140344,0.6926309362753662
545,0.05010487587290726,2.1349528504843085,2.1850577263572157,0.023849551379840468,1.400248221101326,1.4240977724811665,0.023030378893818138,2.3974702300414648,2.4205006089352827,0.012175907357517422,0.6487946547617907,0.660970562119308
547.5,0.049160336639948565,2.0318802173028763,2.0810405539428247,0.02329314274973963,1.3278539585951135,1.351147101344853,0.022351674523996088,2.264702557671438,2.2870542321954344,0.011946867937311726,0.6155768111815596,0.6275236791188713
550,0.04811148287452657,1.9245446308401097,1.9726561137146363,0.022843362929070923,1.2538358289203082,1.2766791918493792,0.022067863325627084,2.131799487020918,2.153867350346545,0.011717334934288356,0.581491239467324,0.5932085744016123
552.4999999999999,0.04677654193111911,1.8172401581972562,1.8640167001283752,0.022107737686526355,1.1809008980895461,1.2030086357760725,0.02099982770603702,2.002051044834338,2.0230508725403746,0.01126170824105054,0.5477037521002992,0.5589654603413498
555,0.0453574748396466,1.708430118394886,1.7537875932345326,0.02135385885549641,1.1078482970563517,1.1292021559118481,0.020294926026386856,1.8742927381402001,1.894587664166587,0.011052537224408306,0.5138172698567056,0.524869807081114
557.5,0.04382278273289622,1.602002900875694,1.6458256836085903,0.020656656742571184,1.0371064373233958,1.057763094065967,0.019411380100595756,1.7516692639513494,1.771080644051945,0.010554781745448123,0.4809122450875913,0.4914670268330394
560,0.042253253876563576,1.4975722813172634,1.539825535193827,0.019869159077510946,0.9683081314929174,0.9881772905704284,0.018697216020134626,1.633033272716666,1.6517304887368007,0.010294471285992382,0.4487831763756888,0.4590776476616812
570,0.036051211633671316,1.1177160847903234,1.1537672964239947,0.016999446346255786,0.7213236756413265,0.7383231219875823,0.01584279639280273,1.2150448141152284,1.230887610508031,0.008586526636964038,0.33344129240473164,0.34202781904169566
580,0.02985862814694863,0.8161275680328416,0.8459861961797902,0.014051641470111332,0.5278138980581899,0.5418655395283012,0.013105516802262188,0.8919358612724877,0.9050413780747499,0.00714092900242757,0.24294214628511138,0.2500830752875389
