% Model,Supported-Internal-00.mph
% Version,COMSOL 5.4.0.225
% Date,"Sep 26 2022, 00:06"
% Dimension,1
% Nodes,204
% Expressions,1
% Description,Radiation pattern
% theta,r
0,0.8326967624715896
0.12566370614359174,0.8516061395214988
0.25132741228718347,0.8645272773414175
0.37699111843077515,0.8711854661215555
0.5026548245743669,0.8708464828413881
0.6283185307179586,0.8624306998147367
0.7539822368615503,0.8447030779408929
0.8796459430051421,0.8165203150803292
1.0053096491487339,0.7771130176356004
1.1309733552923256,0.7263932397172178
1.2566370614359172,0.6653173097776689
1.382300767579509,0.5964143895303159
1.5079644737231006,0.5247212605416944
1.6336281798666925,0.45943037790058117
1.7592918860102842,0.41569340399966775
1.8849555921538756,0.41205308601268187
2.0106192982974678,0.4579915075039724
2.1362830044410597,0.5456870780650113
2.261946710584651,0.6596418380632949
2.3876104167282426,0.7863317643433788
2.5132741228718345,0.9156756931471901
2.6389378290154264,1.0398899644167872
2.764601535159018,1.1526114695793186
2.8902652413026093,1.2485488481357518
3.015928947446201,1.3234410641063237
3.141592653589793,1.3741415495981286
3.267256359733385,1.398717513920785
3.3929200658769765,1.396500935045866
3.5185837720205684,1.3680581367358817
3.6442474781641603,1.3150677335730436
3.7699111843077513,1.240116875282833
3.895574890451343,1.1464446140744247
4.0212385965949355,1.037677915023087
4.1469023027385274,0.917618656658835
4.272566008882119,0.7901506477795595
4.39822971502571,0.659358687038492
4.523893421169302,0.5300375980503267
4.649557127312894,0.40906376056847826
4.775220833456485,0.30880841510209295
4.900884539600077,0.25233674665289996
5.026548245743669,0.2615241483680851
5.15221195188726,0.3217887704467007
5.277875658030853,0.4021056443669504
5.403539364174444,0.48452013401377336
5.529203070318036,0.5612709920469663
5.654866776461628,0.6292000754684561
5.780530482605219,0.6873391971058497
5.906194188748811,0.7358824323769703
6.031857894892402,0.7756265459950832
6.157521601035994,0.8075853570595706
6.283185307179586,0.8326967624715896
0,0.4903895270382594
0.12566370614359174,0.5647637986671459
0.25132741228718347,0.6376552488460163
0.37699111843077515,0.7089028090604121
0.5026548245743669,0.7776386771253055
0.6283185307179586,0.8422696869933
0.7539822368615503,0.900580235794862
0.8796459430051421,0.9499376937783717
1.0053096491487339,0.9875642745917734
1.1309733552923256,1.0108267189501066
1.2566370614359172,1.0174937923082716
1.382300767579509,1.0059239963657183
1.5079644737231006,0.9751692725408447
1.6336281798666925,0.9250084856531174
1.7592918860102842,0.8559513515557673
1.8849555921538756,0.769280133686834
2.0106192982974678,0.667241650272722
2.1362830044410597,0.5536373616725458
2.261946710584651,0.4355427143425572
2.3876104167282426,0.32851645868718343
2.5132741228718345,0.2685750202965714
2.6389378290154264,0.2993432932888966
2.764601535159018,0.40334405648214344
2.8902652413026093,0.5366094283655319
3.015928947446201,0.6753592398759287
3.141592653589793,0.8079626337088179
3.267256359733385,0.9274782145845354
3.3929200658769765,1.0292226296245515
3.5185837720205684,1.1100315176922544
3.6442474781641603,1.1680017399620504
3.7699111843077513,1.2023409385828852
3.895574890451343,1.2132087835166763
4.0212385965949355,1.2015272134754054
4.1469023027385274,1.168776854012261
4.272566008882119,1.1168119608759868
4.39822971502571,1.0477241520423317
4.523893421169302,0.963770465742288
4.649557127312894,0.8673604585557481
4.775220833456485,0.7610783823296982
4.900884539600077,0.6477082036260084
5.026548245743669,0.5302394373466977
5.15221195188726,0.4118756681972085
5.277875658030853,0.29621397178216347
5.403539364174444,0.1884771900748352
5.529203070318036,0.10411654667568956
5.654866776461628,0.10058743557267882
5.780530482605219,0.1710105616230034
5.906194188748811,0.2537141268160154
6.031857894892402,0.3353474842112882
6.157521601035994,0.4141352360523356
6.283185307179586,0.4903895270382593
0,0.17133769901583396
0.12566370614359174,0.2677125179872441
0.25132741228718347,0.3985054199983744
