% Model,Supported-Internal-Embedded.mph
% Version,COMSOL 5.4.0.225
% Date,"Sep 25 2022, 11:39"
% Table,"Table: Table 1 - Global Evaluation: Global Evaluation 1 (Q_sca, Q_abs, Q_ext)"
% wlength (nm),"theta_i=0.2618, Q_sca (1)","theta_i=0.2618, Q_abs (1)","theta_i=0.2618, Q_ext (1)","theta_i=0.66323, Q_sca (1)","theta_i=0.66323, Q_abs (1)","theta_i=0.66323, Q_ext (1)","theta_i=0.73304, Q_sca (1)","theta_i=0.73304, Q_abs (1)","theta_i=0.73304, Q_ext (1)","theta_i=1.309, Q_sca (1)","theta_i=1.309, Q_abs (1)","theta_i=1.309, Q_ext (1)"
509.99999999999994,0.025837655955858664,1.9331608479775735,1.9589985039334321,0.01317372365024076,1.3892218325559151,1.4023955562061559,0.014343524451883844,2.5641598305200426,2.5785033549719265,0.00669376809136027,0.6512532042081434,0.6579469722995036
512.5,0.028650363530203653,2.0411435444764643,2.069793908006668,0.014634506308869491,1.4642101558473188,1.4788446621561884,0.01586493042904996,2.6991300323907352,2.714994962819785,0.007383242737945357,0.6865143017370691,0.6938975444750144
515,0.03170084533190928,2.1548721775833606,2.18657302291527,0.01613935209308822,1.5421302567831772,1.5582696088762653,0.01742980956329916,2.8373839952783304,2.8548138048416294,0.008153895330772093,0.7233293232579285,0.7314832185887006
517.5,0.035178461883462984,2.2700999946386045,2.3052784565220676,0.017812090471450454,1.619515031936595,1.6373271224080455,0.019260887543805942,2.971954129563832,2.991215017107638,0.009144801329553328,0.7601698593891054,0.7693146607186587
519.9999999999999,0.03887554355554275,2.3823303021312046,2.4212058456867473,0.019676167417731042,1.693162984421697,1.7128391518394281,0.020991603235204853,3.0968075990625334,3.1177992022977383,0.009926717991914847,0.7954342506650968,0.8053609686570116
522.5,0.042577754603094764,2.484071518477115,2.52664927308021,0.021395930049888958,1.757691144922563,1.7790870749724519,0.02280064823211079,3.201816984446825,3.2246176326789358,0.010992882647017605,0.826578955218236,0.8375718378652536
525,0.04636456632885692,2.568738898443902,2.615103464772759,0.023359956444231094,1.8083459733592633,1.8317059298034943,0.024496421515671732,3.2783504727862782,3.30284689430195,0.011728809567047423,0.851386591404786,0.8631154009718335
527.5,0.049551251942277136,2.6315695748832235,2.6811208268255005,0.024691741848612503,1.8423316744811713,1.8670234163297839,0.02577781672459499,3.3222599102566686,3.3480377269812633,0.012718237454817743,0.8683741585128699,0.8810923959676876
530,0.052469328552593175,2.668739905440599,2.721209233993192,0.02608536467314849,1.8575547862356518,1.8836401509088003,0.026885615280800766,3.3309509961110204,3.357836611391821,0.013433999177057652,0.8765807970503078,0.8900147962273655
532.4999999999999,0.05483473778279049,2.678628111811472,2.7334628495942623,0.027133199233850033,1.853365450288312,1.8804986495221618,0.027708183435622948,3.3038699772783358,3.3315781607139585,0.013953118340440145,0.8755254181104499,0.88947853645089
535,0.05669300646824978,2.6611991622967097,2.7178921687649593,0.028084507581076903,1.8306885856300796,1.8587730932111566,0.028372272241174484,3.2442834917117604,3.272655763952935,0.014215224630675127,0.865631307168402,0.8798465317990771
537.5,0.05757037979294338,2.6185824401790927,2.676152819972036,0.0283613255844187,1.7914148117139743,1.819776137298393,0.02841487564884213,3.15702003111934,3.185434906768182,0.014490965665154317,0.8477600377929807,0.862251003458135
