% Model,Supported-Internal-m25.mph
% Version,COMSOL 5.4.0.225
% Date,"Sep 20 2022, 08:02"
% Table,"Table: Table 1 - Global Evaluation: Global Evaluation 1 (Q_sca, Q_abs, Q_ext)"
% wlength (nm),"theta_i=0.2618, Q_sca (1)","theta_i=0.2618, Q_abs (1)","theta_i=0.2618, Q_ext (1)","theta_i=0.66323, Q_sca (1)","theta_i=0.66323, Q_abs (1)","theta_i=0.66323, Q_ext (1)","theta_i=0.73304, Q_sca (1)","theta_i=0.73304, Q_abs (1)","theta_i=0.73304, Q_ext (1)","theta_i=1.309, Q_sca (1)","theta_i=1.309, Q_abs (1)","theta_i=1.309, Q_ext (1)"
509.99999999999994,0.018196261140059383,1.5609175063696887,1.5791137675097482,0.011994886445084956,1.3047585482674127,1.3167534347124976,0.021221275806543174,2.791809325562632,2.8130306013691753,0.004970836139384676,0.49628089602187747,0.5012517321612622
515,0.021778936997230266,1.708554473230215,1.7303334102274452,0.013968768245651889,1.4004618645752307,1.4144306328208827,0.023991969368070326,2.9595569862343347,2.983548955602405,0.005820700171370425,0.5393491764498385,0.5451698766212089
519.9999999999999,0.025880317721991584,1.8371553947967676,1.863035712518759,0.016195431473368216,1.4703631667669035,1.4865585982402716,0.02729003031046618,3.0580806650863233,3.0853706953967897,0.0069262336864904205,0.5745110859065758,0.5814373195930662
525,0.029498654610388638,1.9090051012176619,1.9385037558280505,0.017982129885857456,1.4901954143507892,1.5081775442366467,0.029475913467284478,3.045579759107297,3.0750556725745817,0.007843339868028423,0.5906902722453128,0.5985336121133412
530,0.0322557300996312,1.9020502471875547,1.9343059772871858,0.019373540518660432,1.4514152396360247,1.470788780154685,0.030606403400017985,2.916894662475843,2.947501065875861,0.008385393106918692,0.5823890458695603,0.590774438976479
535,0.033498507506992285,1.819861505224414,1.8533600127314063,0.019821281701275024,1.3632854649899424,1.3831067466912175,0.03072283408666249,2.700421597284647,2.7311444313713094,0.008632725539743735,0.5520300802466265,0.5606628057863702
540,0.033208536943377095,1.6841872993125544,1.7173958362559314,0.019485332277486295,1.2448015810470763,1.2642869133245627,0.02968963590393189,2.439755704156408,2.46944534006034,0.008417719315400227,0.5072077977579,0.5156255170733003
545,0.03186467276952425,1.5220566654173648,1.553921338186889,0.01858489383668801,1.1147440440788212,1.1333289379155091,0.02782855223613851,2.168908873509753,2.1967374257458916,0.008071929199034183,0.45591063213952693,0.4639825613385611
550,0.030161587032006672,1.3534165801236977,1.3835781671557044,0.017539373742475627,0.9857599025154659,1.0032992762579416,0.02616443787012091,1.9089451592375322,1.935109597107653,0.007644490060174307,0.40380796481852393,0.41145245487869825
555,0.0283482690170791,1.1897198120309516,1.2180680810480307,0.016382660455624278,0.8640646358754603,0.8804472963310847,0.02479770046984937,1.6690569062592493,1.6938546067290987,0.00733396035638962,0.3540315431226308,0.3613655034790204
560,0.02625508653661184,1.0366356760384952,1.062890762575107,0.015205513832193339,0.7518306096215419,0.7670361234537353,0.022623339056479962,1.450761116529846,1.473384455586326,0.0066208257059887695,0.3079054274878571,0.31452625319384586
564.9999999999999,0.024380130790014394,0.8963086439059291,0.9206887746959436,0.014137798674459,0.6503288098019709,0.6644666084764299,0.02119613049245284,1.255450689137556,1.276646819630009,0.006247007280324842,0.26596858215574015,0.272215589436065
570,0.022331836376885347,0.7708779983104135,0.7932098346872988,0.012928050911248688,0.5603807157235161,0.5733087666347648,0.01931777487876394,1.083299636628554,1.102617411507318,0.0056648343971413195,0.22865139840746695,0.23431623280460828
574.9999999999999,0.020540427024963965,0.6603734376237996,0.6809138646487636,0.011987540370549922,0.481315901155393,0.49330344152594297,0.018008777438869975,0.9327445753619532,0.9507533528008232,0.005210593356309615,0.19590119980908088,0.2011117931653905
580,0.018668290204842425,0.5657188800497016,0.584387170254544,0.010908202493988797,0.4137536304246259,0.42466183291861465,0.016351315086356687,0.8040126112095133,0.82036392629587,0.004679410336246919,0.16787709753178198,0.1725565078680289
584.9999999999999,0.017000507726558842,0.4852485076871234,0.5022490154136823,0.009937143779092215,0.3563343077575802,0.3662714515366724,0.015119489423903343,0.6947047255916619,0.7098242150155651,0.0043331861726754635,0.14408863935367203,0.1484218255263475
590,0.015470914300932448,0.4178534255040527,0.43332433980498514,0.009141650574936627,0.3081663138043928,0.3173079643793294,0.013790431090890641,0.6030013840754185,0.6167918151663091,0.003811744916935521,0.12418670405729144,0.12799844897422696
595,0.014171062087062723,0.3616945818043325,0.3758656438913952,0.008386220507479598,0.2679729196221553,0.2763591401296349,0.012812856736692621,0.5263468723750144,0.5391597291117071,0.003581149381042292,0.10760099685955028,0.11118214624059257
600,0.012968185541706083,0.314995746451554,0.32796393199326007,0.0077077697497166305,0.23442678162704278,0.2421345513767594,0.011874263507729483,0.46205706170867444,0.4739313252164039,0.0032961234948767413,0.0937874311894983,0.09708355468437503
