% Model,Supported-Internal-p25.mph
% Version,COMSOL 5.4.0.225
% Date,"Sep 25 2022, 10:50"
% Table,"Table: Table 1 - Global Evaluation: Global Evaluation 1 (Q_sca, Q_abs, Q_ext)"
% wlength (nm),"theta_i=0.2618, Q_sca (1)","theta_i=0.2618, Q_abs (1)","theta_i=0.2618, Q_ext (1)","theta_i=0.66323, Q_sca (1)","theta_i=0.66323, Q_abs (1)","theta_i=0.66323, Q_ext (1)","theta_i=0.73304, Q_sca (1)","theta_i=0.73304, Q_abs (1)","theta_i=0.73304, Q_ext (1)","theta_i=1.309, Q_sca (1)","theta_i=1.309, Q_abs (1)","theta_i=1.309, Q_ext (1)"
532.4999999999999,0.01760116272835523,1.1636772710147665,1.1812784337431217,0.020987346241985283,1.3346569401005053,1.3556442863424905,0.05377706362972599,3.36890165269264,3.422678716322366,0.006071862064747097,0.40306853817321237,0.40914040023795945
535,0.017635893682974975,1.1147319281353398,1.1323678218183149,0.02080102574031685,1.2701779757138738,1.2909790014541906,0.053038088180413744,3.1985717752178906,3.251609863398304,0.005961432710535575,0.3850527060647542,0.3910141387752898
537.5,0.01742560156259709,1.0610553314776408,1.0784809330402378,0.020458543278838694,1.2027498448702525,1.2232083881490912,0.05215326994344002,3.0228454852911275,3.0749987552345677,0.005968985310788735,0.365676455365873,0.3716454406766617
540,0.0170044441439772,1.004943324874345,1.021947769018322,0.01989719083074388,1.1346001205642076,1.1544973113949515,0.05059227828269634,2.8469432818931577,2.897535560175854,0.005768726648919129,0.34567418082298834,0.3514429074719075
542.4999999999999,0.016548829536373415,0.948452207262672,0.9650010367990454,0.019285388437647724,1.0674016409475189,1.0866870293851667,0.049067523182147875,2.6748816974555583,2.723949220637706,0.005626398509244713,0.32573623027619586,0.3313626287854406
545,0.016104070531242284,0.8918254961809962,0.9079295667122385,0.01871946197137827,1.001326385024667,1.0200458469960452,0.04731657138180289,2.5073286207404393,2.554645192122242,0.005423971336442669,0.30595551737816856,0.31137948871461124
547.5,0.015615658495798834,0.836777247761256,0.8523929062570548,0.018117365265904833,0.9381459112917512,0.956263276557656,0.04583977750004027,2.347712159441935,2.393551936941975,0.0052379815238702485,0.28683851551881023,0.29207649704268046
550,0.015075167712142958,0.7839891449119837,0.7990643126241267,0.017572605445182025,0.8777403951747047,0.8953130006198867,0.04446913239989442,2.1952207429235746,2.239689875323469,0.00506381949022798,0.2685132620551756,0.2735770815454036
552.4999999999999,0.01469163886277815,0.7329440759318503,0.7476357147946284,0.01708412727760741,0.8201124135220385,0.8371965407996459,0.04311193907929713,2.0506569758892788,2.093768914968576,0.004940727938191914,0.2509245516642347,0.2558652796024266
555,0.014020027074449519,0.6843939949742889,0.6984140220487384,0.016404110460191006,0.7657002628210655,0.7821043732812565,0.04143660615703541,1.9143169888982599,1.9557535950552953,0.004671981773650052,0.2342381813056398,0.23891016307928986
557.5,0.013499384013989464,0.638187333530634,0.6516867175446234,0.015739533842544774,0.7140083216421788,0.7297478554847235,0.039961678505197634,1.7849846250231376,1.8249463035283353,0.004617013826017042,0.21837115638946997,0.222988170215487
560,0.013148862055954927,0.5942020719161192,0.6073509339720741,0.015284323812535104,0.6651532461040246,0.6804375699165597,0.038638656527991096,1.663164255208943,1.701802911736934,0.004417556415894512,0.20333896007313595,0.20775651648903046
570,0.011121435014302253,0.4432095487666199,0.4543309837809221,0.012992518842087568,0.49801263114739863,0.5110051499894862,0.03304067896290411,1.2469884323517415,1.2800291113146456,0.003782718207975941,0.1518118482417644,0.15559456644974035
580,0.009541086688137216,0.32863373088995235,0.33817481757808954,0.011282801108572452,0.37169182570118425,0.3829746268097567,0.02851159691023247,0.9329891365667314,0.9615007334769639,0.0031529348501801156,0.11279812852261158,0.1159510633727917
590,0.008103544508759284,0.2461876884021986,0.2542912329109579,0.009657965964926338,0.280685477864951,0.29034344382987737,0.024545900512416285,0.706695054116482,0.7312409546288983,0.0027347007269646405,0.08473039190297635,0.08746509262994098
600,0.006917278535150886,0.18811643438139944,0.19503371291655033,0.008354383985880119,0.21627523342831922,0.22462961741419935,0.02136952627644629,0.5462393764530901,0.5676089027295363,0.0023654494320094832,0.06492962239447855,0.06729507182648804
