300,1.5594256374404527,1.9104647197889593
301,1.563113342286779,1.911710860228537
302,1.5657753720984533,1.912762133719024
303,1.56738656189849,1.9136140086735776
304,1.568143565077878,1.9143042239884829
305,1.5682549838401196,1.914873494016665
306,1.5679286963396823,1.9153627277385827
307,1.567372269848024,1.9158127996076006
308,1.566793213329833,1.9162644072196773
309,1.5663990706399318,1.9167580149246801
310,1.5663973550462902,1.9173338838383016
311,1.5669952471826603,1.9180321719680768
312,1.568305850093,1.9188730624880108
313,1.570167346966208,1.9198180027641676
314,1.57236805450528,1.9208177706018277
315,1.574696922310211,1.921823064091458
316,1.57694370808889,1.9227844000145444
317,1.578898980416212,1.9236520908854875
318,1.5803539513732654,1.924376297815187
319,1.5811001409829968,1.92490715685129
320,1.5809288742977123,1.9251949780767836
321,1.579630610290791,1.9251905195098264
322,1.5770482779461978,1.924857127426958
323,1.5733114105109687,1.9242217758328553
324,1.5686445312452817,1.923332389032044
325,1.5632725424334977,1.9222365488510125
326,1.5574213880828367,1.9209811644170458
327,1.5513185946061556,1.9196122410611145
328,1.5451936256526988,1.9181747394299298
329,1.5392780480830415,1.916712532946372
330,1.5338055050173116,1.9152684737731906
331,1.5290114914567656,1.913884577917398
332,1.5251312959221845,1.9126020579111525
333,1.5222849974251,1.9114421597005509
334,1.5204011682961367,1.910393974372141
335,1.519389349031343,1.9094443530858374
336,1.5191580762847416,1.9085807790897975
337,1.5196151305880579,1.907791179455081
338,1.5206677574346936,1.9070637529405383
339,1.5222228611395234,1.906386816722811
340,1.5241871710063162,1.9057486739202265
341,1.526467379425144,1.9051375031171873
342,1.5289702515934205,1.9045412704734166
343,1.531602706637161,1.9039476645072266
344,1.5342818945241117,1.9033506589204068
345,1.5369635860144635,1.9027692959934308
346,1.5396127752776505,1.9022284986484688
347,1.5421944322541163,1.901753002695909
348,1.5446735122712794,1.9013673665545165
349,1.5470149693433382,1.9010959874229045
350,1.5491837730125813,1.9009631238859068
