% Model,Supported-Internal.mph
% Version,COMSOL 5.4.0.225
% Date,"Aug 12 2022, 20:19"
% Dimension,1
% Nodes,1530
% Expressions,1
% Description,Radiation pattern
% theta,r
0,0.4505951760694737
0.12566370614359174,0.45028464223783665
0.25132741228718347,0.4498560418337348
0.37699111843077515,0.44988425691659695
0.5026548245743669,0.45122486030743936
0.6283185307179586,0.4548622444699723
0.7539822368615503,0.461688766982119
0.8796459430051421,0.47226939278805213
1.0053096491487339,0.4866877234934238
1.1309733552923256,0.5045517119326892
1.2566370614359172,0.5251589309875855
1.382300767579509,0.5477419868075133
1.5079644737231006,0.5716918927637284
1.6336281798666925,0.5966892809875324
1.7592918860102842,0.6227205186559138
1.8849555921538756,0.6499890545046603
2.0106192982974678,0.6787491266334547
2.1362830044410597,0.7090999106919724
2.261946710584651,0.7407896417966944
2.3876104167282426,0.7730855473194452
2.5132741228718345,0.8047547770520619
2.6389378290154264,0.8341703968681149
2.764601535159018,0.8595174642351762
2.8902652413026093,0.8790469683408052
3.015928947446201,0.8913209267616298
3.141592653589793,0.8954059340659504
3.267256359733385,0.8909922775901197
3.3929200658769765,0.8784307563643291
3.5185837720205684,0.8586866637470678
3.6442474781641603,0.8332141429722273
3.7699111843077513,0.8037609313706062
3.895574890451343,0.772127151830714
4.0212385965949355,0.7399193660760203
4.1469023027385274,0.7083529076448063
4.272566008882119,0.6781505422875286
4.39822971502571,0.6495604212296239
4.523893421169302,0.6224808581235519
4.649557127312894,0.5966508075931307
4.775220833456485,0.571853921982291
4.900884539600077,0.54808781574504
5.026548245743669,0.5256587114376302
5.15221195188726,0.5051707115876277
5.277875658030853,0.48739555741128243
5.403539364174444,0.47304398888074595
5.529203070318036,0.4625111031114982
5.654866776461628,0.45570411045446363
5.780530482605219,0.45203787876675205
5.906194188748811,0.4505987641344586
6.031857894892402,0.4503925368294926
6.157521601035994,0.45057328994882745
6.283185307179586,0.4505951760694736
0,0.4301990993677976
0.12566370614359174,0.4301419261795674
0.25132741228718347,0.4303101899587028
0.37699111843077515,0.4311275205803128
0.5026548245743669,0.43326181550928927
0.6283185307179586,0.43749357907192893
0.7539822368615503,0.44452874682368954
0.8796459430051421,0.4548065472750047
1.0053096491487339,0.4683803259510562
1.1309733552923256,0.48492949546473074
1.2566370614359172,0.5038972166204656
1.382300767579509,0.5246876500372784
1.5079644737231006,0.5468402214911252
1.6336281798666925,0.5701244473671052
1.7592918860102842,0.5945378712569027
1.8849555921538756,0.6202189159883725
2.0106192982974678,0.6473022912566759
2.1362830044410597,0.6757532297630614
2.261946710584651,0.7052222425437555
2.3876104167282426,0.734961272667196
2.5132741228718345,0.763829442900395
2.6389378290154264,0.7903922556955022
2.764601535159018,0.8130914532140193
2.8902652413026093,0.8304460044790035
3.015928947446201,0.8412436641754684
3.141592653589793,0.844693451989356
3.267256359733385,0.8405233241750824
3.3929200658769765,0.8290169799027233
3.5185837720205684,0.8109874222096399
3.6442474781641603,0.7876860920932496
3.7699111843077513,0.7606507617222278
3.895574890451343,0.7315065736848919
4.0212385965949355,0.7017509621823451
4.1469023027385274,0.6725669084533097
4.272566008882119,0.6447097765316048
4.39822971502571,0.6184954523891135
4.523893421169302,0.5938873095587617
4.649557127312894,0.5706510815717192
4.775220833456485,0.548532415100106
4.900884539600077,0.5274129616926471
5.026548245743669,0.5074097602706571
5.15221195188726,0.4888930917438839
5.277875658030853,0.4724116000715662
5.403539364174444,0.45853668047973956
5.529203070318036,0.4476712545980642
5.654866776461628,0.4398953543407381
5.780530482605219,0.4349161758124473
5.906194188748811,0.43214380141456166
6.031857894892402,0.4308537630068778
6.157521601035994,0.4303678319889827
6.283185307179586,0.4301990993677978
0,0.4068923268752056
0.12566370614359174,0.40729272012930046
0.25132741228718347,0.40831909345276096
0.37699111843077515,0.4103347383865909
0.5026548245743669,0.41387555631501377
0.6283185307179586,0.4195251775288239
0.7539822368615503,0.4277600790065212
0.8796459430051421,0.4388106355080858
1.0053096491487339,0.45259416760872834
1.1309733552923256,0.4687518847671701
1.2566370614359172,0.48677388830015333
1.382300767579509,0.5061582041271586
1.5079644737231006,0.5265436872616075
1.6336281798666925,0.5477770592677735
1.7592918860102842,0.5699017304384582
1.8849555921538756,0.5930770591085783
2.0106192982974678,0.6174497140414633
2.1362830044410597,0.6430076013750571
2.261946710584651,0.6694527614846127
2.3876104167282426,0.6961291320830777
2.5132741228718345,0.7220295693221905
2.6389378290154264,0.7458850316032978
2.764601535159018,0.7663157337345562
2.8902652413026093,0.7820095966517338
3.015928947446201,0.7918921717001848
3.141592653589793,0.7952613276749866
3.267256359733385,0.7918720996167662
3.3929200658769765,0.7819661428486014
3.5185837720205684,0.7662445097755398
3.6442474781641603,0.7457845341451853
3.7699111843077513,0.7219058118546101
3.895574890451343,0.6959993542777554
4.0212385965949355,0.6693464427617299
4.1469023027385274,0.6429634457815023
4.272566008882119,0.6175083443050691
4.39822971502571,0.5932705236913257
4.523893421169302,0.5702421218347469
4.649557127312894,0.5482472421368585
4.775220833456485,0.5270932185233437
4.900884539600077,0.5067069182448963
5.026548245743669,0.4872242032977731
5.15221195188726,0.46900861857989623
5.277875658030853,0.4525878154607584
5.403539364174444,0.43851751892522056
5.529203070318036,0.42721212568751304
5.654866776461628,0.4188048991921049
5.780530482605219,0.41309769750178044
5.906194188748811,0.4096216837956841
6.031857894892402,0.40777847834130176
6.157521601035994,0.40700229867444365
6.283185307179586,0.4068923268752055
0,0.3880304471773461
0.12566370614359174,0.38836530491305704
0.25132741228718347,0.38963169690518173
0.37699111843077515,0.3921387919646645
0.5026548245743669,0.39631245930248676
0.6283185307179586,0.40258512195181284
0.7539822368615503,0.41127072762880373
0.8796459430051421,0.4224643604527435
1.0053096491487339,0.43600695892206076
1.1309733552923256,0.45153219219330076
1.2566370614359172,0.46857667722972085
1.382300767579509,0.4867095240430325
1.5079644737231006,0.5056354355978352
1.6336281798666925,0.5252417237430835
1.7592918860102842,0.5455803517156257
1.8849555921538756,0.5667927633895854
2.0106192982974678,0.5889965115414708
2.1362830044410597,0.6121604388519881
2.261946710584651,0.6359995833056002
2.3876104167282426,0.6599192347375257
2.5132741228718345,0.6830268672443628
2.6389378290154264,0.7042126479202868
2.764601535159018,0.7222807047109912
2.8902652413026093,0.7361020527499716
3.015928947446201,0.7447593679845332
3.141592653589793,0.7476611210508363
3.267256359733385,0.744612343336483
3.3929200658769765,0.7358368812456966
3.5185837720205684,0.7219501565402091
3.6442474781641603,0.7038841245144138
3.7699111843077513,0.6827703985770612
3.895574890451343,0.6597950641328217
4.0212385965949355,0.6360480131363958
4.1469023027385274,0.6123961063601189
4.272566008882119,0.5894079470122918
4.39822971502571,0.567346555287392
4.523893421169302,0.5462282956550214
4.649557127312894,0.5259293163946062
4.775220833456485,0.5063106249722897
4.900884539600077,0.4873310085893872
5.026548245743669,0.4691207806471602
5.15221195188726,0.45199660166623756
5.277875658030853,0.4364091960639427
5.403539364174444,0.42283375393813205
5.529203070318036,0.41163526534418654
5.654866776461628,0.4029577893219479
5.780530482605219,0.39668311236534776
5.906194188748811,0.3924755257315367
6.031857894892402,0.3898910926325761
6.157521601035994,0.3885070104055882
6.283185307179586,0.3880304471773461
0,0.37299935790648603
0.12566370614359174,0.37360205872435664
0.25132741228718347,0.37535122478181826
0.37699111843077515,0.3784657510572851
0.5026548245743669,0.3832539352516549
0.6283185307179586,0.39001954962794505
0.7539822368615503,0.39895933253507343
0.8796459430051421,0.41008692149976844
1.0053096491487339,0.4232144077207099
1.1309733552923256,0.438000623039457
