% Model,Supported-Internal-s.mph
% Version,COMSOL 5.4.0.225
% Date,"Aug 12 2022, 21:10"
% Table,"Table: Table 5 - Global Evaluation: Global Evaluation 5 (Q_sca, Q_abs, Q_ext)"
wlength (nm),Q_sca (15),Q_abs (15),Q_ext (15),Q_sca (38),Q_abs (38),Q_ext (38),Q_sca (42),Q_abs (42),Q_ext (42),Q_sca (75),Q_abs (75),Q_ext (75)
507.49999999999994,0.004641891567772745,0.57814852054186361,0.58279041210963634,0.004641891567772745,0.57814852054186361,0.58279041210963634,0.004641891567772745,0.57814852054186361,0.58279041210963634,0.004641891567772745,0.57814852054186361,0.58279041210963634
509.99999999999994,0.004828099336042624,0.58268702413875684,0.58751512347479951,0.004828099336042624,0.58268702413875684,0.58751512347479951,0.004828099336042624,0.58268702413875684,0.58751512347479951,0.004828099336042624,0.58268702413875684,0.58751512347479951
512.5,0.0050129361555837871,0.58196989420037271,0.58698283035595644,0.0050129361555837871,0.58196989420037271,0.58698283035595644,0.0050129361555837871,0.58196989420037271,0.58698283035595644,0.0050129361555837871,0.58196989420037271,0.58698283035595644
515,0.0052586205663109108,0.57560025144640514,0.58085887201271602,0.0052586205663109108,0.57560025144640514,0.58085887201271602,0.0052586205663109108,0.57560025144640514,0.58085887201271602,0.0052586205663109108,0.57560025144640514,0.58085887201271602
517.5,0.0054119399670073936,0.56340420962298488,0.56881614958999227,0.0054119399670073936,0.56340420962298488,0.56881614958999227,0.0054119399670073936,0.56340420962298488,0.56881614958999227,0.0054119399670073936,0.56340420962298488,0.56881614958999227
519.99999999999989,0.0055126035758698462,0.54619949987672201,0.55171210345259181,0.0055126035758698462,0.54619949987672201,0.55171210345259181,0.0055126035758698462,0.54619949987672201,0.55171210345259181,0.0055126035758698462,0.54619949987672201,0.55171210345259181
522.5,0.0055542803097126349,0.52409822285940033,0.52965250316911294,0.0055542803097126349,0.52409822285940033,0.52965250316911294,0.0055542803097126349,0.52409822285940033,0.52965250316911294,0.0055542803097126349,0.52409822285940033,0.52965250316911294
525,0.0056295506094055214,0.49889419369615984,0.50452374430556535,0.0056295506094055214,0.49889419369615984,0.50452374430556535,0.0056295506094055214,0.49889419369615984,0.50452374430556535,0.0056295506094055214,0.49889419369615984,0.50452374430556535
527.5,0.0055734679130968624,0.47190597776091181,0.47747944567400868,0.0055734679130968624,0.47190597776091181,0.47747944567400868,0.0055734679130968624,0.47190597776091181,0.47747944567400868,0.0055734679130968624,0.47190597776091181,0.47747944567400868
530,0.0055350244748866469,0.44403510418438163,0.44957012865926826,0.0055350244748866469,0.44403510418438163,0.44957012865926826,0.0055350244748866469,0.44403510418438163,0.44957012865926826,0.0055350244748866469,0.44403510418438163,0.44957012865926826
540,0.0049446257854513986,0.34074163087286707,0.34568625665831848,0.0049446257854513986,0.34074163087286707,0.34568625665831848,0.0049446257854513986,0.34074163087286707,0.34568625665831848,0.0049446257854513986,0.34074163087286707,0.34568625665831848
550,0.0043780040619855907,0.26017500129129911,0.26455300535328469,0.0043780040619855907,0.26017500129129911,0.26455300535328469,0.0043780040619855907,0.26017500129129911,0.26455300535328469,0.0043780040619855907,0.26017500129129911,0.26455300535328469
560,0.0038125946078422443,0.19847251457610612,0.20228510918394838,0.0038125946078422443,0.19847251457610612,0.20228510918394838,0.0038125946078422443,0.19847251457610612,0.20228510918394838,0.0038125946078422443,0.19847251457610612,0.20228510918394838
