% Model,Supported-Internal-s.mph
% Version,COMSOL 5.4.0.225
% Date,"Aug 13 2022, 17:47"
% Dimension,3
% Nodes,44145
% Expressions,1
% Description,Multislice
% X,Y,Z,Color
-5.6843418860808015E-14,-7.490013924495285,-23.535895060537143,1.7322244736423815
-5.687117443642364E-14,-7.224543052466987,-23.518194153874642,1.7687242093199091
-5.6815663285192386E-14,-7.222758622504745,-23.703823813137973,1.7018284567328152
-5.6815663285192386E-14,-7.595676317203255,-23.121130983600928,1.8685914864329938
-5.687117443642364E-14,-7.228549168078876,-23.106724255002497,1.921789708533726
-5.687117443642364E-14,-7.226068746552244,-23.368106359172717,1.8269048055499266
-5.689893001203927E-14,-7.012209151811604,-23.509261967075787,1.8017570890270624
-5.685729664861583E-14,-6.637572335340811,-23.482252974428988,1.860370680272091
-5.687117443642364E-14,-6.62943486184754,-23.735046759400753,1.7646822705442844
-1.3285804994286185E-15,-7.232455378718868,-22.6950952050787,2.0744095041413235
-5.69266855876549E-14,-7.229300794770492,-23.03186211438807,1.9511283400236499
-5.687117443642364E-14,-7.6968646560820275,-22.700110780183927,2.0046688982892276
-1.2216570069254812E-15,-6.650390995869427,-23.0840362901003,2.0139564002132317
-5.69266855876549E-14,-6.639943382392763,-23.40978822679516,1.889800105265698
-5.685729664861583E-14,-7.124554696396837,-23.10528473200636,1.9382653827319345
-1.1108931857346622E-15,-6.047420837355493,-23.439706708902463,1.9602503919565333
-5.688505222423146E-14,-6.029683298354332,-23.754449193996294,1.8348711334744376
-5.688505222423146E-14,-6.53133827492874,-23.47718762225717,1.8783669789890283
-5.687117443642364E-14,-6.957382318445882,-23.684072398840154,1.738450660152037
-5.688505222423146E-14,-7.09773293361108,-23.19311298473361,1.9063906769781738
-5.685729664861583E-14,-6.502005457559048,-23.56125920862857,1.8465739128516307
-5.6843418860808015E-14,-7.413557660523528,-23.80815621004028,1.6385162712887174
-5.6843418860808015E-14,-7.220436063394911,-23.929503358869667,1.614245242605609
-5.6815663285192386E-14,-7.5458834373665535,-23.303471381537577,1.8060301790620368
-5.6843418860808015E-14,-6.624663638851034,-23.88033118618455,1.6827939137546255
-5.689893001203927E-14,-7.672550770211597,-22.79169108823223,1.9732807778464476
-5.689893001203927E-14,-6.025691583235838,-23.824514911458063,1.7597081799912608
-5.687117443642364E-14,-6.895383636663869,-23.906977841724462,1.6512085050340244
-5.6843418860808015E-14,-6.407834829148561,-23.864121486458515,1.7103754526675345
-5.689893001203927E-14,-5.917215390666252,-23.81581945035349,1.774745805090459
-5.687117443642364E-14,-7.3798420633206385,-23.9443534902537,1.599204455499144
-1.4316636632440735E-15,-7.793613985903819,-22.27288345383766,2.160423865356313
-9.962890358561608E-16,-5.423544903177071,-23.762106461485192,1.7981557721660733
-5.685729664861583E-14,-6.0506244302155,-24.104662837032755,1.618800969003885
-5.68295410730002E-14,-6.677703957253895,-24.44721921258021,1.4834055527733905
-5.686943971294767E-14,-7.2840887179684675,-24.74515101589384,1.3848419228842967
-5.68520924781879E-14,-7.298998653459726,-24.730775214870686,1.3879624270658995
-5.685729664861583E-14,-5.891049562742692,-24.017491456254117,1.6552527289712158
-5.6843418860808015E-14,-6.358554222308349,-24.272876451022977,1.5522321672952026
-5.6843418860808015E-14,-7.260692603511048,-24.765689947209918,1.366145893259307
-5.68295410730002E-14,-6.8260588818740064,-24.528261445791838,1.45321605068693
-5.680352022086055E-14,-7.295080133776922,-24.768893461147027,1.3776193546043134
-5.6838214690380084E-14,-7.293563541439663,-24.78364644056069,1.3577719501101622
-5.6843418860808015E-14,-3.5814292477154464,-25.196804091605408,1.3955934146090736
-5.68295410730002E-14,-3.6478190757457396,-25.57407530939509,1.2864354657643398
-5.6815663285192386E-14,-3.8175804970872877,-25.122617668179316,1.411732121499383
-5.68295410730002E-14,-4.245253069200223,-24.972970992962203,1.4451410414409445
-5.68295410730002E-14,-4.309871212901432,-25.34383763377737,1.3389223345106043
-5.68295410730002E-14,-4.476717458549722,-24.885745366935065,1.4674924894927113
-5.687117443642364E-14,-3.702399227827086,-25.885438480852613,1.1970874471319985
-5.6843418860808015E-14,-3.920120086781507,-26.413936491410517,1.0502231768946106
-5.687117443642364E-14,-4.171269058753745,-25.72359246760427,1.234601435907896
-5.684688830775997E-14,-3.8027137562062396,-26.454290041986546,1.0515354833146175
-5.6843418860808015E-14,-3.7258226058951727,-24.967402181529977,1.4590249251624339
-5.6843418860808015E-14,-4.387038947449611,-24.73691486893901,1.5113173911510223
-5.69266855876549E-14,-3.9880535223582108,-25.41536667503084,1.3256897595762562
-6.35864839460262E-16,-3.4614869631688965,-24.511107265080664,1.5960379192963094
-5.6815663285192386E-14,-3.0516255761923192,-25.1607921547862,1.4419555333993985
-5.68295410730002E-14,-3.145464642563362,-25.32239852447444,1.391713713647861
-7.583906611680989E-16,-4.128486470254772,-24.298537228467254,1.6406622199372178
-8.785320599667318E-16,-4.78250578359083,-24.04887029393543,1.7003150258787036
-5.6843418860808015E-14,-3.507022628316247,-25.947704210392466,1.202279609727107
