% Model,Mie_box.mph
% Version,COMSOL 5.4.0.225
% Date,"Apr 21 2022, 14:40"
% Table,"Table 1 - Global Evaluation 1 (Q_sca, Q_abs, Q_ext)"
% wlength (nm),fact,Q_sca (1),Q_abs (1),Q_ext (1)
535,0.1,0.051183984652921316,2.2755463105155185,2.32673029516844
535,0.15000000000000002,0.05122184485242007,2.2757547265235973,2.3269765713760173
535,0.2,0.051193102677051294,2.2755469767505376,2.326740079427589
535,0.25,0.051184781648658965,2.2754832526339643,2.326668034282623
535,0.30000000000000004,0.05118478164866296,2.2754832526340634,2.326668034282726
535,0.35,0.051184781648640404,2.2754832526340993,2.32666803428274
535,0.4,0.05118478164865561,2.2754832526343467,2.3266680342830024
535,0.45000000000000007,0.05118478164866772,2.2754832526345883,2.326668034283256
535,0.5,0.051184781648675765,2.275483252634273,2.3266680342829487
