% Model,Mie_box.mph
% Version,COMSOL 5.4.0.225
% Date,"Apr 21 2022, 12:45"
% Table,"Table 2 - Global Evaluation 1 (Q_sca, Q_abs, Q_ext)"
% wlength (nm),fact,Q_sca (1),Q_abs (1),Q_ext (1)
521,0.1,0.003801916034548177,0.45483470678505566,0.4586366228196038
521,0.15000000000000002,0.003815264969148714,0.4550653062589306,0.4588805712280793
521,0.2,0.0038318244029022703,0.4554674361853992,0.45929926058830145
521,0.25,0.003862700343749517,0.45603392321017716,0.4598966235539267
521,0.30000000000000004,0.003884231199813471,0.4569112845398323,0.4607955157396458
521,0.35,0.0039031472426093593,0.45746801156037853,0.4613711588029879
521,0.4,0.003981402680962064,0.4584658102606738,0.4624472129416359
521,0.45000000000000007,0.003964016913510184,0.45958538392282394,0.4635494008363341
521,0.5,0.004051325940448947,0.46209142434561257,0.4661427502860615
