% Model,Mie_box.mph
% Version,COMSOL 5.4.0.225
% Date,"Apr 21 2022, 14:07"
% Table,"Table 2 - Global Evaluation 1 (Q_sca, Q_abs, Q_ext)"
% wlength (nm),fact,Q_sca (1),Q_abs (1),Q_ext (1)
521,0.1,0.0038528955208872316,0.4559756260623362,0.45982852158322346
521,0.15000000000000002,0.0038525447889495613,0.45597608259461175,0.45982862738356134
521,0.2,0.003848089919691732,0.4561833662119887,0.4600314561316804
521,0.25,0.003862700343758808,0.45603392321036407,0.45989662355412286
521,0.30000000000000004,0.0038627003437525387,0.45603392321056213,0.45989662355431465
521,0.35,0.0038627003437432823,0.4560339232104313,0.4598966235541746
521,0.4,0.003862700343752204,0.4560339232104766,0.4598966235542288
521,0.45000000000000007,0.003862700343758069,0.45603392321033626,0.45989662355409433
521,0.5,0.003862700343748107,0.4560339232103681,0.4598966235541162
