% Model,Supported-Internal-p25.mph
% Version,COMSOL 5.4.0.225
% Date,"Aug 13 2022, 21:07"
% Table,"Table: Table 1 - Global Evaluation 1 (Q_sca, Q_abs, Q_ext)"
% wlength (nm),Q_sca (1),Q_abs (1),Q_ext (1)
400,0.013315296141137713,0.8380763406492041,0.8513916367903418
410,0.012227822598744593,0.8184802838669731,0.8307081064657177
419.99999999999994,0.011159495827816876,0.7985394413174253,0.8096989371452421
429.99999999999994,0.010106107319107785,0.7808724848339167,0.7909785921530245
439.99999999999994,0.009349214324876051,0.7776327496981565,0.7869819640230326
450,0.00876730431368532,0.7812711649565318,0.7900384692702171
460,0.008113736109371637,0.7797656671319142,0.7878794032412858
470,0.007438879436372136,0.782059511635781,0.7894983910721531
480,0.0070527488335550784,0.8073918907496688,0.8144446395832239
490,0.007428377331781264,0.8712804994334561,0.8787088767652373
500,0.008776662140549339,0.9891030583436246,0.9978797204841738
505,0.00998548661241033,1.070407421191347,1.0803929078037573
507.49999999999994,0.01080635508949828,1.114130716379514,1.1249370714690123
509.99999999999994,0.011548151394354994,1.1586249979188556,1.1701731493132106
509.99999999999994,0.01154815139437772,1.1586249979183831,1.170173149312761
512.5,0.012680691087099747,1.2008930346299205,1.2135737257170203
515,0.013535399026103446,1.2392734627146347,1.252808861740738
517.5,0.014709295179431408,1.270604006238911,1.2853133014183424
519.9999999999999,0.015558891573231676,1.2910375294283492,1.3065964210015808
519.9999999999999,0.01555889157321012,1.2910375294285363,1.3065964210017464
522.5,0.016542761827176244,1.2988878751727322,1.3154306369999085
525,0.01721596806162635,1.2929362838766902,1.3101522519383166
527.5,0.017496597816569374,1.2728197581347307,1.2903163559513
530,0.017854814991265816,1.2408375276216614,1.2586923426129273
530,0.01785481499126451,1.2408375276213321,1.2586923426125967
532.4999999999999,0.01815462178790193,1.1990854825641348,1.2172401043520367
535,0.018300545178536486,1.1493166516960385,1.167617196874575
537.5,0.017695750745232403,1.0951788537730758,1.1128746045183082
540,0.01757605256613849,1.0376900122589245,1.0552660648250631
540,0.017576052566150746,1.037690012258652,1.055266064824803
542.4999999999999,0.017111682980408268,0.9792909142094801,0.9964025971898883
545,0.016763204014057446,0.9222615636109678,0.9390247676250252
547.5,0.016003448336225034,0.8644751251080017,0.8804785734442268
550,0.01557609476313438,0.8098443300938543,0.8254204248569886
550,0.015576094763116471,0.8098443300941637,0.8254204248572802
552.4999999999999,0.015064575233705578,0.7573504508128103,0.7724150260465158
555,0.014558974553250807,0.7071353683300291,0.7216943428832799
557.5,0.014007307609934455,0.6590804337468443,0.6730877413567787
560,0.013512218342011046,0.613948850297195,0.627461068639206
560,0.013512218342005366,0.6139488502971593,0.6274610686391646
570,0.011531423914260227,0.45776486856797705,0.46929629248223725
580,0.009787475105762762,0.3391111655770719,0.34889864068283466
590,0.00834585809036373,0.25389169911311765,0.2622375572034814
600,0.007096308862890177,0.19383591881157705,0.20093222767446722
