% Model,Supported-Internal-m25.mph
% Version,COMSOL 5.4.0.225
% Date,"Aug 13 2022, 21:06"
% Dimension,1
% Nodes,51
% Expressions,1
% Description,Radiation pattern
% theta,r
0,1.058475500440731
0.12566370614359174,1.0614266679572522
0.25132741228718347,1.0705866451151327
0.37699111843077515,1.085612029452853
0.5026548245743669,1.1059456197334128
0.6283185307179586,1.1308540751652838
0.7539822368615503,1.159485179447044
0.8796459430051421,1.1909426191042665
1.0053096491487339,1.224369902821964
1.1309733552923256,1.259029663751605
1.2566370614359172,1.2943626544055826
1.382300767579509,1.3300134195789215
1.5079644737231006,1.3658162075348117
1.6336281798666925,1.4017430546358132
1.7592918860102842,1.4378237163902965
1.8849555921538756,1.4740524261898849
2.0106192982974678,1.510298611831965
2.1362830044410597,1.5462378041301648
2.261946710584651,1.5813154937952092
2.3876104167282426,1.614751152734554
2.5132741228718345,1.6455827460200319
2.6389378290154264,1.672745010686116
2.764601535159018,1.6951691661261572
2.8902652413026093,1.7118889402957258
3.015928947446201,1.7221382694597112
3.141592653589793,1.725428951211137
3.267256359733385,1.7216003795862063
3.3929200658769765,1.7108369628249516
3.5185837720205684,1.6936515295470502
3.6442474781641603,1.6708355160471917
3.7699111843077513,1.6433798594018618
3.895574890451343,1.612374636476105
4.0212385965949355,1.5788998914203967
4.1469023027385274,1.5439232354451577
4.272566008882119,1.5082200972178865
4.39822971502571,1.4723292721381742
4.523893421169302,1.436550320585737
4.649557127312894,1.4009820073591521
4.775220833456485,1.365594057186496
4.900884539600077,1.330319161228895
5.026548245743669,1.2951489434967618
5.15221195188726,1.2602168062758232
5.277875658030853,1.2258525899684847
5.403539364174444,1.1925990099976367
5.529203070318036,1.1611873682460987
5.654866776461628,1.132478495006469
5.780530482605219,1.107381853161343
5.906194188748811,1.0867689434621257
6.031857894892402,1.071395591757239
6.157521601035994,1.0618423335423404
6.283185307179586,1.058475500440731
