% Model,Supported-Internal-m75.mph
% Version,COMSOL 5.4.0.225
% Date,"Aug 14 2022, 23:27"
% Table,"Table: Table 5 - Global Evaluation: Global Evaluation 1 (Q_sca, Q_abs, Q_ext)"
wlength (nm),Q_sca (15),Q_abs (15),Q_ext (15),Q_sca (38),Q_abs (38),Q_ext (38),Q_sca (42),Q_abs (42),Q_ext (42),Q_sca (75),Q_abs (75),Q_ext (75)
400,0.029191999999999999,1.4714,1.5005999999999999,0.044706000000000003,2.2435,2.2881999999999998,0.080273999999999998,4.0179999999999998,4.0983000000000001,0.013055000000000001,0.66574,0.67879
410,0.026811000000000001,1.4432,1.47,0.041038999999999999,2.2006000000000001,2.2416,0.073620000000000005,3.9386999999999999,4.0122999999999998,0.011889,0.64742999999999995,0.65932000000000002
419.99999999999994,0.024433,1.4117,1.4360999999999999,0.037400000000000003,2.1526000000000001,2.1899999999999999,0.067049999999999998,3.8504,3.9175,0.010758999999999999,0.62816000000000005,0.63892000000000004
429.99999999999994,0.022275,1.3818999999999999,1.4041999999999999,0.034096000000000001,2.1073,2.1414,0.061073000000000002,3.7671999999999999,3.8283,0.0097289000000000004,0.61014999999999997,0.61987999999999999
439.99999999999994,0.020627,1.3753,1.3958999999999999,0.031569,2.0973000000000002,2.1288,0.056516999999999998,3.7471999999999999,3.8037000000000001,0.0089324000000000001,0.60260999999999998,0.61153999999999997
450,0.019206000000000001,1.3785000000000001,1.3976999999999999,0.029399999999999999,2.1023000000000001,2.1316999999999999,0.052609000000000003,3.7542,3.8068,0.0082731999999999997,0.59958999999999996,0.60785999999999996
460,0.017613,1.3691,1.3867,0.026970000000000001,2.0880000000000001,2.1150000000000002,0.048238000000000003,3.7267000000000001,3.7749000000000001,0.0075452000000000002,0.59130000000000005,0.59884999999999999
470,0.016161999999999999,1.3638999999999999,1.3799999999999999,0.024768999999999999,2.0800999999999998,2.1049000000000002,0.044299999999999999,3.7107000000000001,3.7549999999999999,0.0068874000000000001,0.58504,0.59192999999999996
480,0.01559,1.3975,1.4131,0.023869000000000001,2.1315,2.1554000000000002,0.042646999999999997,3.8006000000000002,3.8431999999999999,0.0065982000000000002,0.59548000000000001,0.60207999999999995
490,0.016299999999999999,1.4991000000000001,1.5154000000000001,0.024967,2.2865000000000002,2.3115000000000001,0.044608000000000002,4.0750000000000002,4.1196999999999999,0.0068623,0.63463000000000003,0.64149
500,0.019619000000000001,1.7096,1.7292000000000001,0.030039,2.6076000000000001,2.6375999999999999,0.053629999999999997,4.6454000000000004,4.6989999999999998,0.0082234999999999999,0.71940000000000004,0.72763
505,0.022834,1.8717999999999999,1.8946000000000001,0.034953999999999999,2.855,2.8900000000000001,0.062389,5.0852000000000004,5.1475999999999997,0.0095422000000000007,0.78559999999999997,0.79513999999999996
507.49999999999994,0.024853,1.9676,1.9923999999999999,0.038075999999999999,3.0011000000000001,3.0392000000000001,0.068000000000000005,5.3451000000000004,5.4131,0.010399,0.82482999999999995,0.83523000000000003
509.99999999999994,0.027281,2.0722999999999998,2.0996000000000001,0.041785999999999997,3.1608999999999998,3.2027000000000001,0.074626999999999999,5.6292999999999997,5.7039,0.011396999999999999,0.86780999999999997,0.87921000000000005
509.99999999999994,0.027281,2.0722999999999998,2.0996000000000001,0.041785999999999997,3.1608999999999998,3.2027000000000001,0.074626999999999999,5.6292999999999997,5.7039,0.011396999999999999,0.86780999999999997,0.87921000000000005
512.5,0.030176000000000001,2.1840000000000002,2.2141000000000002,0.046225000000000002,3.3311999999999999,3.3774000000000002,0.082535999999999998,5.9321999999999999,6.0148000000000001,0.012604000000000001,0.91368000000000005,0.92627999999999999
515,0.033439000000000003,2.3001999999999998,2.3336000000000001,0.051215999999999998,3.5084,3.5596000000000001,0.091420000000000001,6.2474999999999996,6.3388999999999998,0.013945000000000001,0.96143000000000001,0.97538000000000002
517.5,0.036842,2.4156,2.4525000000000001,0.056439999999999997,3.6844999999999999,3.7408999999999999,0.10077,6.5608000000000004,6.6615000000000002,0.015365999999999999,1.0088999999999999,1.0243
519.99999999999989,0.040579999999999998,2.5253000000000001,2.5659000000000001,0.062154000000000001,3.8519000000000001,3.9140000000000001,0.11096,6.8585000000000003,6.9695,0.016917999999999999,1.0539000000000001,1.0709
519.99999999999989,0.040579999999999998,2.5253000000000001,2.5659000000000001,0.062154000000000001,3.8519000000000001,3.9140000000000001,0.11096,6.8585000000000003,6.9695,0.016917999999999999,1.0539000000000001,1.0709
522.5,0.044379000000000002,2.6211000000000002,2.6655000000000002,0.067947999999999995,3.9979,4.0658000000000003,0.12126000000000001,7.1181999999999999,7.2394999999999996,0.018467999999999998,1.0931,1.1115999999999999
525,0.047834000000000002,2.6968999999999999,2.7446999999999999,0.073215000000000002,4.1135000000000002,4.1867000000000001,0.13064999999999999,7.3238000000000003,7.4543999999999997,0.019883000000000001,1.1238999999999999,1.1437999999999999
527.5,0.051074000000000001,2.7467999999999999,2.7978000000000001,0.078173999999999993,4.1894999999999998,4.2676999999999996,0.13946,7.4588000000000001,7.5982000000000003,0.021212999999999999,1.1438999999999999,1.1651
530,0.053637999999999998,2.7692000000000001,2.8229000000000002,0.082084000000000004,4.2237999999999998,4.3059000000000003,0.1464,7.5194000000000001,7.6657999999999999,0.022244,1.1524000000000001,1.1746000000000001
530,0.053637999999999998,2.7692000000000001,2.8229000000000002,0.082084000000000004,4.2237999999999998,4.3059000000000003,0.1464,7.5194000000000001,7.6657999999999999,0.022244,1.1524000000000001,1.1746000000000001
532.49999999999989,0.055752000000000003,2.7629999999999999,2.8187000000000002,0.085290000000000005,4.2141999999999999,4.2995000000000001,0.15206,7.5019999999999998,7.6540999999999997,0.023094,1.1488,1.1718999999999999
535,0.057308999999999999,2.7294999999999998,2.7867999999999999,0.087589,4.1631999999999998,4.2507999999999999,0.15608,7.4107000000000003,7.5667999999999997,0.023681000000000001,1.1338999999999999,1.1576
537.5,0.057801999999999999,2.6699000000000002,2.7277,0.088429999999999995,4.0721999999999996,4.1607000000000003,0.15765000000000001,7.2483000000000004,7.4059999999999997,0.023911999999999999,1.1082000000000001,1.1321000000000001
540,0.058133999999999998,2.5909,2.649,0.088885000000000006,3.9517000000000002,4.0406000000000004,0.15837000000000001,7.0332999999999997,7.1917,0.023982,1.0744,1.0984
540,0.058133999999999998,2.5909,2.649,0.088885000000000006,3.9517000000000002,4.0406000000000004,0.15837000000000001,7.0332999999999997,7.1917,0.023982,1.0744,1.0984
542.49999999999989,0.057696999999999998,2.4943,2.552,0.088197999999999999,3.8043999999999998,3.8925999999999998,0.15712999999999999,6.7706999999999997,6.9278000000000004,0.023786000000000002,1.0333000000000001,1.0570999999999999
