% Model,Supported-Internal-p25.mph
% Version,COMSOL 5.4.0.225
% Date,"Aug 14 2022, 23:33"
% Table,"Table: Table 5 - Global Evaluation: Global Evaluation 1 (Q_sca, Q_abs, Q_ext)"
wlength (nm),Q_sca (15),Q_abs (15),Q_ext (15),Q_sca (38),Q_abs (38),Q_ext (38),Q_sca (42),Q_abs (42),Q_ext (42),Q_sca (75),Q_abs (75),Q_ext (75)
512.5,0.013167999999999999,1.2463,1.2594000000000001,0.020188000000000001,1.9015,1.9216,0.035207000000000002,3.3089,3.3441000000000001,0.0041062,0.39384999999999998,0.39795999999999998
515,0.014063000000000001,1.2861,1.3002,0.021588,1.9621999999999999,1.9838,0.037684000000000002,3.415,3.4527000000000001,0.0044086000000000004,0.40690999999999999,0.41131000000000001
517.5,0.015271,1.3186,1.3339000000000001,0.023400000000000001,2.0118,2.0352000000000001,0.040808999999999998,3.5017999999999998,3.5426000000000002,0.0047698000000000003,0.41766999999999999,0.42243999999999998
519.99999999999989,0.016160999999999998,1.3398000000000001,1.3560000000000001,0.024792999999999999,2.0442,2.069,0.043267,3.5585,3.6017999999999999,0.0050620999999999999,0.42491000000000001,0.42997000000000002
519.99999999999989,0.016160999999999998,1.3398000000000001,1.3560000000000001,0.024792999999999999,2.0442,2.069,0.043267,3.5585,3.6017999999999999,0.0050620999999999999,0.42491000000000001,0.42997000000000002
522.5,0.017180000000000001,1.3480000000000001,1.3652,0.026329999999999999,2.0566,2.0829,0.045921999999999998,3.5804999999999998,3.6265000000000001,0.0053815,0.42797000000000002,0.43336000000000002
525,0.017868999999999999,1.3418000000000001,1.3596999999999999,0.027358,2.0472000000000001,2.0745,0.047702000000000001,3.5644999999999998,3.6122000000000001,0.0055849000000000003,0.42646000000000001,0.43203999999999998
527.5,0.018165000000000001,1.3209,1.3391,0.027836,2.0152999999999999,2.0432000000000001,0.048565999999999998,3.5093000000000001,3.5579000000000001,0.0056955,0.42020000000000002,0.42588999999999999
530,0.018540999999999998,1.2877000000000001,1.3063,0.028409,1.9646999999999999,1.9931000000000001,0.049555000000000002,3.4214000000000002,3.4708999999999999,0.0058224000000000001,0.40995999999999999,0.41577999999999998
530,0.018540999999999998,1.2877000000000001,1.3063,0.028409,1.9646999999999999,1.9931000000000001,0.049555000000000002,3.4214000000000002,3.4708999999999999,0.0058224000000000001,0.40995999999999999,0.41577999999999998
532.49999999999989,0.018856000000000001,1.2444,1.2633000000000001,0.028875000000000001,1.8986000000000001,1.9274,0.050333999999999997,3.3065000000000002,3.3567999999999998,0.0059170999999999998,0.39641999999999999,0.40233999999999998
535,0.01899,1.1928000000000001,1.2117,0.029019,1.8198000000000001,1.8488,0.050545,3.1694,3.2199,0.0059407000000000001,0.38018000000000002,0.38612000000000002
537.5,0.018362,1.1366000000000001,1.1549,0.028074999999999999,1.734,1.7621,0.048922,3.0202,3.0691000000000002,0.0057479999999999996,0.36242999999999997,0.36818000000000001
540,0.018245000000000001,1.0769,1.0952,0.027902,1.643,1.6709000000000001,0.048618000000000001,2.8616999999999999,2.9104000000000001,0.0057229000000000004,0.34353,0.34926000000000001
540,0.018245000000000001,1.0769,1.0952,0.027902,1.643,1.6709000000000001,0.048618000000000001,2.8616999999999999,2.9104000000000001,0.0057229000000000004,0.34353,0.34926000000000001
542.49999999999989,0.017757999999999999,1.0163,1.0341,0.027119999999999998,1.5506,1.5777000000000001,0.047201,2.7008000000000001,2.7480000000000002,0.0055450999999999999,0.32429999999999998,0.32984999999999998
545,0.017402000000000001,0.95711000000000002,0.97452000000000005,0.026575000000000001,1.4602999999999999,1.4867999999999999,0.046242999999999999,2.5434999999999999,2.5897999999999999,0.0054399000000000001,0.30549999999999999,0.31093999999999999
547.5,0.016611999999999998,0.89714000000000005,0.91376000000000002,0.025391,1.3688,1.3942000000000001,0.044219000000000001,2.3841999999999999,2.4283999999999999,0.0052033000000000001,0.28641,0.29160999999999998
550,0.016167000000000001,0.84045000000000003,0.85662000000000005,0.024677000000000001,1.2823,1.3069,0.042930000000000003,2.2334999999999998,2.2765,0.0050511999999999996,0.26835999999999999,0.27340999999999999
