% Model,Supported-Internal-m50.mph
% Version,COMSOL 5.4.0.225
% Date,"Aug 14 2022, 23:21"
% Dimension,1
% Nodes,204
% Expressions,1
% Description,Radiation pattern
% theta,r
0,1.2614170291123152
0.12566370614359174,1.2555725034769367
0.25132741228718347,1.2379173893729065
0.37699111843077515,1.2078960765718727
0.5026548245743669,1.1647254305115617
0.6283185307179586,1.1076104160246096
0.7539822368615503,1.0360448862451255
0.8796459430051421,0.9502021052815331
1.0053096491487339,0.8514590539101065
1.1309733552923256,0.7432183446467598
1.2566370614359172,0.6324734126842465
1.382300767579509,0.5329659736694705
1.5079644737231006,0.46952431874353817
1.6336281798666925,0.47309089746394756
1.7592918860102842,0.5533158220497646
1.8849555921538756,0.6897582920256008
2.0106192982974678,0.8578396699315588
2.1362830044410597,1.0408011566804964
2.261946710584651,1.2274608928057544
2.3876104167282426,1.4091867954636246
2.5132741228718345,1.578421290088862
2.6389378290154264,1.7282036921293382
2.764601535159018,1.8522000314249945
2.8902652413026093,1.9449688720436495
3.015928947446201,2.002302623011307
3.141592653589793,2.0215393354120312
3.267256359733385,2.0017757121064235
3.3929200658769765,1.9439413210466598
3.5185837720205684,1.850721092314913
3.6442474781641603,1.7263397683014838
3.7699111843077513,1.5762491745283453
3.895574890451343,1.4067884230118655
4.0212385965949355,1.2249225813939364
4.1469023027385274,1.0382205477549598
4.272566008882119,0.8553443794332358
4.39822971502571,0.6875423613846582
4.523893421169302,0.5516907029191072
4.649557127312894,0.4724466784176795
4.775220833456485,0.46995874740191734
4.900884539600077,0.5340676895753924
5.026548245743669,0.6337768919661149
5.15221195188726,0.7444548829454642
5.277875658030853,0.8525126205423642
5.403539364174444,0.9510427617685875
5.529203070318036,1.0366874538520765
5.654866776461628,1.1080883287471266
5.780530482605219,1.165073616737377
5.906194188748811,1.2081413608882243
6.031857894892402,1.2380756320965323
6.157521601035994,1.255650630554223
6.283185307179586,1.2614170291123155
0,1.5629963652508136
0.12566370614359174,1.5557271558939931
0.25132741228718347,1.5337712244658326
0.37699111843077515,1.4964429268421864
0.5026548245743669,1.4427769603169702
0.6283185307179586,1.3717955318036834
0.7539822368615503,1.2828806950253162
0.8796459430051421,1.176257483376116
1.0053096491487339,1.0536426541535728
1.1309733552923256,0.9192630424442955
1.2566370614359172,0.7817995152351244
1.382300767579509,0.6583202704162562
1.5079644737231006,0.5797016570834606
1.6336281798666925,0.584401450127072
1.7592918860102842,0.6842111954577123
1.8849555921538756,0.8535373233235086
2.0106192982974678,1.0618732838584077
2.1362830044410597,1.288505522297036
2.261946710584651,1.519635306659892
2.3876104167282426,1.7446101420165678
2.5132741228718345,1.9540974460258917
2.6389378290154264,2.1394956111483228
2.764601535159018,2.292973002562331
2.8902652413026093,2.407798787649645
3.015928947446201,2.4787669036248947
3.141592653589793,2.5025830967457505
3.267256359733385,2.4781292291135504
3.3929200658769765,2.4065553347642363
3.5185837720205684,2.291183457604326
3.6442474781641603,2.137240200702706
3.7699111843077513,1.9514685800194245
3.895574890451343,1.7417060054487419
4.0212385965949355,1.5165590699744984
4.1469023027385274,1.2853740894933197
4.272566008882119,1.058840470628652
4.39822971502571,0.8508390249219064
4.523893421169302,0.6822291769837421
4.649557127312894,0.5836188043899357
4.775220833456485,0.5802465539113945
4.900884539600077,0.6596906063286733
5.026548245743669,0.7834223127345648
5.15221195188726,0.9208064376730616
5.277875658030853,1.0549621556440545
5.403539364174444,1.1773143418939827
5.529203070318036,1.2836914232096286
5.654866776461628,1.37240005355637
5.780530482605219,1.4432177249254203
5.906194188748811,1.4967530804519378
6.031857894892402,1.5339708753679449
6.157521601035994,1.5558255277216984
6.283185307179586,1.5629963652508132
0,2.084914443541147
0.12566370614359174,2.075174908711072
0.25132741228718347,2.045777486691313
0.37699111843077515,1.9958141371105407
0.5026548245743669,1.9240071253477549
0.6283185307179586,1.8290649293721308
0.7539822368615503,1.7101781801971458
0.8796459430051421,1.5676631699883317
1.0053096491487339,1.4038263440719518
1.1309733552923256,1.224322994871215
1.2566370614359172,1.0407555332460792
1.382300767579509,0.8759402879781316
1.5079644737231006,0.7711713626197726
1.6336281798666925,0.7778159211645144
1.7592918860102842,0.9113693001142517
1.8849555921538756,1.1374257213669452
2.0106192982974678,1.4152703948495913
2.1362830044410597,1.7173438195823947
2.261946710584651,2.0253065745662964
2.3876104167282426,2.325001629710984
2.5132741228718345,2.604022786784758
2.6389378290154264,2.8509324242625627
2.764601535159018,3.055314671105881
2.8902652413026093,3.2082165759794496
3.015928947446201,3.3027129377552926
3.141592653589793,3.334421754890552
